报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),27676,54778,23746,16165,27653,35724,29000,12338,13009,25087,8078,7569,7487,5014,6006,8545,15991,20909,21083,22205,24874,29758,31075,30454,31271,33788,34309,34439,37217,3242,3808,2767,2314,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),9079,4795,2704,1991,3057,4485,2677,832,1094,1257,1124,908,613,4109,2969,532,1292,515,994,669,300,973,628,444,440,333,100,--,--,0,0,--,547,
应收账款(万元),49445,28257,29256,28084,27399,23504,24293,20875,19867,17134,18747,15350,14269,11644,13326,13269,11813,9794,10799,9075,9216,7493,11291,10527,10568,9865,12185,10980,9231,8078,7834,7090,4940,
预付款项(万元),717,455,266,256,219,179,168,21,37,7,180,726,63,22,15,36,1826,2298,295,165,328,643,617,948,689,29,71,173,435,58,20,410,343,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,46,134,205,318,261,427,452,363,149,542,348,306,120,0,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他应收款(万元),1172,453,472,395,380,367,272,253,375,689,525,869,1499,1524,1188,1414,866,308,302,356,345,248,101,89,75,87,72,329,445,436,413,143,189,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
存货(万元),37569,24809,20787,19015,16777,18670,17591,16524,13988,13376,11479,11232,9175,8933,6849,7987,8193,8808,7403,8854,9013,9399,8393,10781,10290,9475,9604,10084,9102,7179,6114,4876,3714,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他流动资产(万元),2261,171,56,301,372,429,285,366,183,29,248,513,273,578,346,268,513,118,--,--,3,63,58,--,--,--,--,--,--,0,0,--,46,
流动资产合计(万元),128318,113718,77286,66206,75856,83359,74287,51208,48554,57579,40381,37166,33379,31825,30699,32050,40540,42886,41081,41642,44339,49003,52614,53606,53482,54120,56689,56311,56550,18994,18189,15286,12092,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
长期股权投资(万元),14707,14450,14517,14480,10001,6420,6605,6662,6722,6732,15613,15361,14968,7998,7777,6038,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
投资性房地产(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
固定资产原值(万元),136367,--,86228,--,86036,--,83309,--,78222,--,76037,--,68045,--,71264,--,24912,--,24276,--,23503,--,23435,--,23852,--,23580,--,21319,0,19649,13520,0,
累计折旧(万元),40346,--,20733,--,19069,--,16468,--,14361,--,12358,--,8849,--,10436,--,10280,--,9244,--,8240,--,7252,--,6321,--,5365,--,4402,0,3583,2326,0,
固定资产净值(万元),96021,--,65495,--,66968,--,66840,--,63860,--,63679,--,59196,--,60827,--,14632,--,15032,--,15263,--,16183,--,17531,--,18215,--,16917,0,16066,11194,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,
固定资产(万元),96021,65613,65495,66519,66968,66500,66840,67504,63860,62597,63679,61836,59196,60713,60827,14006,14632,14769,15032,15295,15263,15696,16183,16440,17531,17928,18215,18404,16917,15883,16066,11194,10458,
