报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),173833,232897,167440,195508,255497,265036,259941,216614,314303,341200,345654,172510,163100,191647,187297,201493,111613,129430,94680,91247,83639,90118,78062,82608,25502,27210,38572,36821,43717,45010,61275,46172,47381,38109,62986,71486,73471,53090,58699,56705,30098,32205,40545,20705,13191,41884,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
交易性金融资产(万元),45379,--,45269,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收票据(万元),3884,3887,2696,1947,2231,4175,4936,4295,4024,3314,2713,2603,2234,3608,1924,217,1083,2973,1192,588,457,1249,157,978,7997,10913,8532,14959,28068,14205,27189,17649,18703,25058,41638,33627,30406,20352,10812,13775,27227,30836,25212,5031,10041,12133,
应收账款(万元),95633,92727,107762,108548,90847,90874,93209,89710,71257,85691,99213,101402,75976,65607,76624,77325,57359,52893,64420,72298,56429,48046,49220,47952,17369,19625,29710,21495,31509,15368,20648,25670,35070,20301,22142,21944,36380,22111,42776,43774,36459,26737,35342,74972,52186,42921,
预付款项(万元),6756,5093,16533,16773,24962,25907,22395,21300,22688,18174,20447,19527,19658,17038,31475,21965,22778,19532,21676,13663,4821,3321,7311,4113,17525,23736,18345,22576,17198,17470,28267,23753,24837,14265,10378,13747,18088,9289,26273,29618,53147,33553,28842,21114,39992,66129,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收利息(万元),275,357,264,531,669,548,80,211,723,896,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,273,150,150,--,--,186,186,--,--,--,--,--,4573,--,--,--,--,--,--,--,--,--,--,--,0,0,750,--,0,--,--,--,0,--,5983,0,0,0,0,
其他应收款(万元),7881,5928,6003,5389,5059,4065,8767,9619,7793,6300,9054,9907,9720,8479,10002,10376,10928,9062,10426,10531,6927,5431,7679,5246,2238,3427,3569,3767,3342,3243,1386,1669,1745,2600,2294,2250,2361,1989,2636,3174,4012,2096,3434,3908,3229,1702,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,--,--,0,0,--,0,
