报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),539464,302513,206576,164696,208448,298106,392537,338774,160558,117724,81199,116019,81197,79955,127230,104420,170282,147979,148459,249948,155756,146114,149105,146069,146591,183407,216699,219668,194727,238827,191259,256738,203074,252971,250334,75797,106742,127494,104566,136339,143075,243329,5753,49542,39189,45393,36388,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,540,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
应收账款(万元),5737,6241,4688,3696,3445,4835,3858,3772,4291,15825,24054,11757,13314,8896,12167,14030,20901,15285,17597,13690,10826,10880,14085,4113,5999,5425,6002,4912,6575,18670,21718,9559,8787,14719,7517,5991,4126,3224,3143,3974,3070,3213,1901,2246,2591,620,834,
预付款项(万元),75687,51627,52743,127272,166413,161399,149196,146112,201927,185243,193438,132353,115724,115758,105958,124319,119050,184314,104365,106822,95611,93723,95741,106738,167669,192189,165938,179958,156358,139493,124562,141645,123710,61774,66044,94637,111530,73256,63583,71773,60691,64649,46860,42648,46746,28523,27111,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,367,367,--,0,--,0,0,0,1150,1150,0,--,--,--,--,0,--,0,
其他应收款(万元),205122,195455,175013,92481,91148,86434,86457,22027,21016,21415,22698,21820,20381,40941,27061,136819,22271,21969,7466,23141,28958,32347,14767,23163,22960,27157,8360,30276,67812,5282,48550,3584,3489,12487,27286,10837,4582,5681,46952,17863,64178,2128,1581,1219,1688,3117,1008,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,0,--,--,--,--,0,--,0,
