报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),53585,50865,38690,60900,67721,29324,16925,40596,29074,14185,22029,19001,10581,15708,7079,13124,1362,1011,1665,758,3352,3759,3571,6283,1240,778,1476,2433,4987,7306,2938,6151,5971,6086,3173,3824,2051,1959,1764,4527,1256,3616,3781,8773,5439,1524,3231,3885,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),3,3,150,--,4038,--,--,--,--,--,1002,1149,1043,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),4433,2390,2779,2873,2958,4086,2634,733,799,286,416,94,350,675,956,541,--,--,20,50,--,--,--,--,--,--,60,200,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,60,--,--,--,0,
应收账款(万元),108090,107073,89357,100283,100282,92550,88765,98758,87393,64628,54844,51288,18294,4991,2005,3170,1,1,1,1,192,307,291,413,383,383,953,986,2983,2983,4,28,29,29,29,29,48,38,44,44,66,66,48,48,691,691,650,650,
预付款项(万元),23551,16075,23020,13777,25998,4645,4613,3598,4991,4304,2159,1720,2354,2777,2165,2239,34,51,41,66,352,3306,2498,1845,5281,4216,9187,8577,6669,6436,6310,5059,4559,2238,1589,299,6515,906,1332,1078,2387,1775,2196,2599,10363,7123,6568,3058,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,128,90,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,10207,10207,10207,10207,10207,10207,10207,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),6099,5074,6361,4715,9867,3276,7840,6618,22105,35460,44178,38523,40811,4999,6251,4822,3691,3635,3584,6543,6531,255,219,114,165,186,110,93,139,192,229,331,1700,1657,1128,1069,1249,892,1069,973,1507,2673,1313,1224,1016,465,662,6640,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),127892,137444,137643,133211,114703,24589,31318,24511,15367,17755,22854,20093,19145,26451,38031,34115,3830,3671,3935,4094,3637,24661,25915,23909,21888,21372,17455,24346,23778,22917,28553,30953,28261,27619,27950,29819,14804,41390,42611,43215,42613,39991,36857,31757,22391,22181,21050,23073,
