报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),21470,26775,59304,13833,7521,10012,3582,2238,3341,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),56680,48179,21037,14275,11961,9622,14011,6424,3408,
应收账款(万元),50090,52090,62390,46046,24959,22847,24889,23860,18962,
预付款项(万元),13250,7802,7489,7292,5119,3545,839,1574,338,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),138,231,119,243,344,165,28,35,49,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),47532,44432,51922,56606,39093,32520,30609,26383,23872,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),1197,588,202,943,194,189,6,55,446,
流动资产合计(万元),190357,180096,202463,139237,89191,78900,73964,60568,50416,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1000,1000,1000,1000,1000,1000,1000,1000,1000,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,68409,--,60784,--,54098,45845,--,--,
累计折旧(万元),--,22857,--,20652,--,16899,14336,--,--,
固定资产净值(万元),--,45552,--,40132,--,37198,31509,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),51933,45552,42533,40132,38301,37198,31509,31025,25327,
在建工程(万元),4572,3022,3079,3567,850,204,2830,358,68,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),11252,9466,9405,9475,9602,6647,6760,6292,6384,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),308,253,250,237,131,129,147,221,232,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),982,1166,1033,1188,753,639,534,316,152,
其他非流动资产(万元),5741,8098,6640,5036,480,4335,849,725,4833,
非流动资产合计(万元),75788,68557,63940,60635,51116,50151,43630,39937,37995,
资产总计(万元),266146,248653,266403,199873,140307,129051,117593,100505,88411,
短期借款(万元),15000,15502,29700,30500,27432,27660,22300,19500,17625,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),34340,22699,19224,14784,12107,11170,11898,4476,3419,
应付账款(万元),78958,80172,90730,85572,38238,34733,34746,28243,24875,
预收账款(万元),3518,3102,2576,1703,3793,3072,1825,1785,549,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),717,71,24,88,193,209,116,309,459,
应交税费(万元),2725,2374,4220,1891,1226,2159,1187,919,412,
应付利息(万元),18,20,33,39,40,54,84,289,50,
应付股利(万元),--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),1,82,458,14,93,112,54,1868,1179,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,104,2334,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),135278,124021,146965,134590,83123,79168,72313,59721,48566,
长期借款(万元),664,791,916,1040,--,--,--,124,3000,
应付债券(万元),--,--,0,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),3186,3402,3727,3727,3400,--,--,--,--,
预计非流动负债(万元),--,--,0,--,--,--,--,--,--,
长期递延收益(万元),1528,1036,1071,1107,1175,1244,1300,1428,1480,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),5378,5229,5715,5874,4575,1244,1300,1552,4480,
负债合计(万元),140656,129250,152680,140464,87698,80412,73613,61273,53046,
实收资本(或股本)(万元),15940,15940,15940,11955,11955,11955,11955,11955,11955,
资本公积(万元),67493,67493,67162,21181,21181,21181,21181,21181,21181,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),2058,2058,2058,2058,1156,1156,984,681,142,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),39999,33912,28563,24215,18318,14348,9860,5415,2087,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),125490,119403,113723,59409,52609,48639,43980,39231,35365,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),125490,119403,113723,59409,52609,48639,43980,39231,35365,
负债和所有者权益(或股东权益)总计(万元),266146,248653,266403,199873,140307,129051,117593,100505,88411,		
  
