报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),170710,136297,150916,123662,114350,103496,103025,105282,102440,94119,88597,65760,72118,69033,65369,68099,61235,52912,56454,47161,44553,45328,55888,49445,47686,49022,50969,47278,42725,44587,43765,37644,33411,27815,25239,23267,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动资产(万元),--,--,20,8,6,10,8,16,23,21,19,33,46,59,26,23,50,68,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动资产(万元),69310,11137,32406,40986,36815,11606,19746,30906,52493,4697,34357,22301,6429,9255,61430,43639,7129,27256,27000,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动资产合计(万元),445757,514014,433922,389068,371905,444824,358141,320068,330799,406824,319368,250436,253902,322713,254310,233256,240490,297218,246121,225348,221214,259603,242744,213585,216829,249667,228701,209630,194000,222613,192126,187072,100129,106163,86611,90998,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
可供出售金融资产(万元),26627,26676,13196,13224,10849,10856,10805,10795,10624,8231,6204,4589,4589,4589,3200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期股权投资(万元),3249,3251,2934,2885,3167,3264,2597,2761,2876,2441,2509,2025,26007,1952,2912,6169,2957,3116,2938,2942,3023,3137,3165,2061,2025,1973,2101,2032,4273,4264,4641,4586,4577,4300,1747,1651,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
投资性房地产(万元),803,823,847,871,895,919,943,967,992,1016,2958,1064,1088,1112,1169,1182,1195,1208,839,853,866,879,892,905,918,932,934,--,--,--,--,0,0,0,0,--,
固定资产原值(万元),--,83166,--,77138,--,75585,--,72716,--,70729,--,64289,--,61632,--,60957,--,59603,--,28299,--,27318,--,25509,--,23218,--,22088,--,20746,--,19214,0,16999,16838,--,
累计折旧(万元),--,34721,--,33044,--,30214,--,27990,--,25249,--,22025,--,19253,--,17086,--,15088,--,13479,--,12092,--,10997,--,9924,--,9085,--,8013,--,7147,0,6366,6325,--,
固定资产净值(万元),--,48445,--,44094,--,45370,--,44726,--,45481,--,42264,--,42379,--,43871,--,44515,--,14820,--,15226,--,14512,--,13294,--,13003,--,12734,--,12067,0,10633,10513,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产(万元),50670,48445,44939,44094,44419,45370,44670,44726,44556,45481,41785,42264,41307,42379,40836,43871,44182,44515,43693,14820,14836,15226,14822,14512,13414,13294,12490,13003,12658,12734,12164,12067,10980,10633,10513,9770,
在建工程(万元),878,3399,2827,1888,1506,1076,254,366,453,318,65,65,65,65,85,17,51,411,269,21390,19869,16613,19003,16067,11980,9711,7002,6005,5421,5592,478,399,279,235,104,31,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
无形资产(万元),10549,11688,18718,19648,19097,20345,21564,21387,22163,23287,17257,16958,8942,9305,9898,9254,9520,9340,9605,9839,10279,7338,1985,814,759,575,590,672,543,538,1732,1772,1858,1906,2046,1306,
开发支出(万元),2549,1902,855,951,2072,1389,527,1698,1494,1277,7774,6684,5829,4884,3572,4090,3081,2876,2076,1415,756,3476,2935,3724,3142,2710,1618,666,--,--,--,0,0,0,0,596,
商誉(万元),23468,23468,39483,39483,39483,39483,39571,39571,39571,39571,39517,16333,318,318,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,
长期待摊费用(万元),2042,2073,1826,1578,1658,1783,1696,1153,817,772,496,530,510,557,315,359,273,285,355,421,442,505,542,527,565,632,509,563,506,231,81,56,66,72,94,111,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税资产(万元),9102,6941,5976,6377,6759,5077,6026,5146,6332,5055,4930,5080,3394,3488,3458,3152,3075,2818,2552,2113,2043,1824,1457,1270,1021,902,707,782,742,417,496,452,535,462,397,386,
其他非流动资产(万元),2053,1311,3080,2783,1673,587,--,--,--,116,74,104,127,53,2134,711,252,60,16,17,19,21,22,24,21,19,19,16,17,18,3,17,19,22,76,251,
非流动资产合计(万元),131991,129977,134681,133782,131577,130150,128654,128571,129878,127564,123568,95696,92174,68701,67808,69035,64816,64860,62573,54038,52360,49248,45053,40135,34073,30977,26201,23968,24390,24023,19824,19580,18543,17858,15206,14329,
资产总计(万元),577748,643991,568603,522849,503482,574973,486795,448639,460677,534388,442936,346131,346076,391414,322119,302291,305306,362078,308694,279386,273574,308851,287797,253720,250902,280644,254901,233598,218390,246635,211950,206652,118672,124021,101818,105327,
短期借款(万元),1886,1960,1991,2032,2070,2081,2003,2652,2584,3751,5410,1834,3071,1224,1231,1231,1206,1195,1205,6275,5638,6212,19318,12036,4833,8235,12199,5268,5100,9000,4597,8361,10369,6469,21295,25963,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付票据(万元),67867,81688,57541,33496,35765,37903,32834,25253,24212,39129,19360,13856,24144,26445,16195,17284,17016,21671,14058,9574,9129,15571,17122,12368,12727,16222,14849,9204,9666,12130,13108,13681,12019,14110,9486,9625,
应付账款(万元),87493,93781,91349,83814,56291,82546,57837,56576,53679,76309,63764,40619,33996,60462,43422,42237,40230,50990,52908,35120,24685,33649,35904,29168,24562,33889,34308,36394,21631,32472,19172,17270,26820,21916,13027,20045,
预收账款(万元),9530,6744,11614,8472,7127,6232,14120,11926,12955,11484,16378,9506,7242,8326,5243,5864,3006,6621,5021,5382,5911,6564,4697,2771,4240,4333,5508,2716,3830,2615,4802,3144,3053,2264,1516,670,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付职工薪酬(万元),15011,47788,6489,7252,9470,39738,5210,6054,8104,32520,6537,6427,6871,20372,2550,2850,3803,19573,610,718,825,12961,1566,1732,2475,12532,1183,1506,2145,9529,1634,1840,1663,10955,5914,6279,
应交税费(万元),4047,11599,10905,7413,5540,12523,9355,4428,6572,11240,8302,3810,2781,11195,5866,2449,1409,10101,5065,4555,3698,10256,5944,3530,2847,7528,3114,3486,3742,5879,133,-97,1126,5728,3816,4107,
应付利息(万元),8,48,34,21,5,34,21,21,7,36,30,8,9,9,9,9,28,20,--,8,7,9,14,16,7,12,16,7,7,14,4,17,4,21,0,--,
应付股利(万元),685,685,2386,2386,823,823,823,823,2843,443,2910,2476,2400,--,--,--,2228,--,--,1421,--,--,--,2016,--,--,--,343,4080,--,--,0,4392,0,1692,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应付款(万元),7647,10728,8350,8088,7683,9794,7930,8248,6226,7646,6163,5885,20694,3518,1977,2082,2692,3766,1980,2239,2054,2810,2707,2602,2940,2693,2521,2874,2288,2236,3081,3928,3282,3427,2491,3005,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
一年内到期的非流动负债(万元),7268,10215,10675,8520,8743,9870,9646,9999,6999,8024,6148,6144,4850,4725,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4800,5095,4606,5476,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
流动负债合计(万元),201443,265238,201333,161494,133519,201544,139779,125982,124181,190583,135003,90567,106058,136275,81292,79101,76223,119412,80847,65291,51949,88033,87271,66238,54630,85443,73699,61798,52489,73875,46530,48145,62728,64891,59236,69691,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,719,743,765,788,810,832,912,986,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
长期递延收益(万元),3358,3408,3355,5315,2423,2295,2363,2153,5135,5135,2675,2860,2392,2392,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
递延所得税负债(万元),401,401,957,992,1028,1074,1117,1153,1182,1225,1264,1241,11,9,5,27,25,24,22,163,104,129,68,213,141,121,--,--,--,--,--,0,0,0,0,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,4893,1746,2441,2283,6180,3810,4654,4523,3665,2470,2519,2519,1424,475,475,775,1525,1425,1809,1680,0,872,
非流动负债合计(万元),3759,3809,4312,6307,3451,3369,3480,3306,6316,6359,3939,4101,2403,2401,4898,1773,2467,2307,6201,3973,4758,4652,3733,2683,2660,2640,1424,475,1194,1518,2290,2213,2619,2512,912,1858,
负债合计(万元),205202,269048,205645,167801,136970,204912,143259,129288,130497,196943,138942,94667,108461,138676,86190,80874,78690,121720,87048,69264,56707,92685,91004,68921,57290,88083,75123,62273,53683,75393,48821,50358,65347,67403,60149,71549,
实收资本(或股本)(万元),58328,58328,58328,53911,53911,53911,53911,53911,53911,53911,53911,52659,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,35106,17553,17553,17553,17553,13153,13153,13153,13153,
资本公积(万元),70467,70467,71006,84638,84638,84638,84638,84638,84638,84638,82742,61745,79298,79298,79298,79298,79298,79298,79298,79290,79290,79290,77549,77549,77549,77549,77549,77549,95075,95075,94170,94168,55,55,55,55,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
盈余公积(万元),17256,17256,14026,14026,14026,14026,11517,11517,11517,11517,9501,9501,9501,9501,7068,7068,7068,7068,5188,5188,5188,5188,3675,3675,3675,3675,2750,2750,2750,2750,1540,1540,1540,1540,989,474,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
未分配利润(万元),173365,174033,157147,135215,133565,135424,123599,109840,110367,111378,100990,89322,89630,90670,82583,74207,80411,79460,69721,61941,66891,66198,60531,52450,56561,55871,49276,43790,39338,40685,36901,32858,29526,28034,17960,11558,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-15,-15,-18,-15,-13,-10,-9,-8,-9,-9,-9,-9,-6,-3,-1,--,0,0,0,0,--,
归属于母公司股东权益合计(万元),319283,320122,300613,287981,286419,288308,273830,260042,260479,261510,247144,213208,213519,214557,204038,195663,201867,200913,189298,181512,186465,185773,176853,168772,172882,172192,164672,159190,154713,156061,150164,146119,44274,42783,32157,25240,
少数股东权益(万元),53264,54821,62345,67068,80093,81753,69707,59309,69701,75936,56850,38256,24096,38181,31890,25753,24749,39445,32348,28610,30401,30393,19941,16027,20730,20368,15106,12135,9994,15181,12965,10175,9051,13835,9512,8538,
所有者权益(或股东权益)合计(万元),372546,374944,362958,355049,366512,370061,343536,319351,330180,337446,303994,251464,237616,252738,235929,221417,226616,240358,221646,210123,216867,216166,196794,184799,193612,192560,179779,171325,164707,171242,163129,156294,53325,56618,41669,33778,
负债和所有者权益(或股东权益)总计(万元),577748,643991,568603,522849,503482,574973,486795,448639,460677,534388,442936,346131,346076,391414,322119,302291,305306,362078,308694,279386,273574,308851,287797,253720,250902,280644,254901,233598,218390,246635,211950,206652,118672,124021,101818,105327,		
  
