报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),76437,119521,126038,131774,122437,146839,116081,161285,128655,71852,117235,159186,173054,172241,190799,220931,226383,205113,219049,183072,158748,150130,83210,81256,86520,82296,46521,22164,32555,16154,18695,12759,18221,13938,15705,24560,34205,15008,12338,18416,31477,36790,41675,31012,32421,24768,18147,14840,10310,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,38,35,106,105,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5200,5200,1800,1800,1000,1000,1000,1000,--,--,1000,1350,--,360,250,250,--,0,--,10,40,--,--,0,--,0,0,600,
应收账款(万元),5646,8877,10568,9732,8962,5038,3896,5498,3711,6994,5181,5525,4929,11416,10930,11002,10606,443,947,1644,585,279,1335,88,2294,2932,2775,227,98,39,2125,51,191,1962,1980,713,1628,233,2875,2627,3534,1262,2537,3137,5690,15866,12552,6373,21008,
预付款项(万元),10342,11113,8587,11038,7735,11590,20868,20164,17342,58601,13533,42430,11343,37638,22387,22373,12650,32957,60828,57818,55304,47100,31183,28187,18812,31732,25341,23736,22355,19746,17847,17767,25344,27649,24768,23405,12593,11631,9070,13316,10415,18971,16281,8079,5857,7296,8021,22219,10677,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),7,--,3,2,9,3,4,26,8,26,7,27,14,65,31,54,23,9,37,64,134,64,42,8,30,1439,1439,1439,1460,1239,1233,1234,1235,1029,1044,1029,1029,822,822,822,822,617,617,617,617,--,0,0,411,
应收股利(万元),--,--,--,--,--,46,46,23,23,23,23,24,24,24,42,42,42,42,42,23,23,23,23,--,--,81,55,55,55,28,28,28,28,12,12,12,12,19,12,--,--,--,--,--,0,--,0,0,18,
其他应收款(万元),--,2561,3310,3075,2726,3327,6322,3175,2956,6594,8424,25169,17479,17701,18910,4209,4391,2918,2588,640,2236,9573,7562,7973,5126,5969,6112,6404,4865,4500,5340,5566,4227,1715,2171,2365,1496,6160,4625,4941,4115,5191,4097,3439,4829,4790,1759,16536,7315,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
存货(万元),70125,47314,40035,23245,21717,9102,12954,11155,9499,9458,11799,8668,8083,7829,10214,9114,9037,9691,8513,9079,7448,9630,9160,19623,18084,42174,25528,34323,19402,31388,26819,27125,13342,21033,15485,14465,10803,11915,13846,18091,14657,8879,6156,12054,6812,8344,18981,7837,12763,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,0,--,0,
