报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),27646,31790,25798,33261,28368,39176,37197,36126,47405,35406,23643,23168,22503,36073,37217,48476,43656,39468,52917,38648,35730,40843,91183,81530,98240,99827,98442,108703,98163,110125,125854,141020,143565,149720,170640,170726,24768,26225,16958,15239,5150,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),13265,18407,14589,28690,31607,22954,12314,27868,21685,21758,9688,32096,17547,26929,8936,13077,15831,19818,9653,9906,9800,6286,5093,3896,678,1629,1780,1801,1110,--,218,300,--,400,182,0,0,0,0,0,0,
应收账款(万元),28782,34370,30045,27030,39857,38017,55070,36191,42346,40742,49625,36014,55428,44919,75970,36005,50489,44293,39622,32868,36924,38464,33790,32478,30386,23232,21475,25644,38785,36409,35298,27749,34070,31142,30050,29749,33367,21505,28260,27810,19933,
预付款项(万元),3176,1159,10113,813,5301,3701,2975,537,2547,2251,3144,756,1697,2215,5232,2791,4925,3416,1429,1686,4062,11488,10395,9593,10160,6836,3783,5163,36363,30459,14362,15941,9770,6746,3887,3634,3091,3131,4389,1970,1621,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,532,485,3,357,308,267,--,215,217,396,6,331,421,507,305,264,266,985,1138,403,277,589,1189,739,536,223,1397,1068,839,335,2130,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),504,106,38,323,96,880,141,386,103,419,3762,3169,107,432,414,727,4551,2116,1661,1807,1767,1963,1375,2157,1493,453,930,821,1494,1693,642,331,1064,1088,815,690,1036,435,825,587,1232,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),41133,43191,45510,44747,48719,55870,82671,52788,43639,43073,63615,46057,39253,48926,44957,44177,33189,41981,31085,31889,26428,24282,24020,13049,11548,10128,11012,10652,10289,11167,11716,8023,11781,10887,11067,9163,10496,8156,10924,10346,7904,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),46510,45259,61771,57569,54271,35713,47576,54358,48283,54495,57188,85669,76995,62904,70622,76769,69829,61909,47142,48500,48724,55519,2,--,75,11,161,--,1,2,8,--,--,1,5,0,0,0,0,9,8,
流动资产合计(万元),161016,174813,188350,192436,208576,196621,238211,208254,206224,198361,211062,226936,213861,222819,243856,222328,222734,213268,184493,166442,163838,179124,166446,143892,153320,142652,137807,154180,187274,190693,188433,195495,200248,199983,216645,213962,72759,59452,61356,55962,35848,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
可供出售金融资产(万元),53000,53000,40500,40500,40500,40500,28000,28000,28000,28000,26500,1500,8975,8975,7475,7475,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期股权投资(万元),60,158,184,123,470,160,77,77,45,45,--,--,--,--,--,--,7477,8037,8037,8037,681,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,500,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
投资性房地产(万元),22217,22514,9679,9898,9376,9570,9767,9957,10055,10246,10434,10610,9877,10040,10204,10368,10538,43330,43834,44354,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产原值(万元),--,199785,--,186507,--,192627,--,191370,--,186062,--,185797,--,172753,--,163748,--,159574,--,157030,--,118248,--,119173,--,84286,--,65974,--,45010,--,41619,--,32873,--,31793,0,29452,27613,0,0,
累计折旧(万元),--,78000,--,71321,--,72246,--,65288,--,58990,--,52166,--,45498,--,39805,--,34057,--,28018,--,25020,--,21209,--,19218,--,16960,--,15344,--,13897,--,12935,--,11801,0,10584,9294,0,0,
固定资产净值(万元),--,121785,--,115187,--,120381,--,126082,--,127072,--,133631,--,127256,--,123943,--,125517,--,129013,--,93228,--,97964,--,65068,--,49013,--,29666,--,27722,--,19938,--,19992,0,18868,18319,0,0,
固定资产减值准备(万元),--,4589,--,3729,--,3751,--,3751,--,670,--,685,--,706,--,706,--,--,--,197,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产(万元),117511,117196,109171,111458,111695,116630,119590,122331,122594,126403,129810,132946,128346,126549,121142,123236,119243,125517,128562,128816,122439,93228,95698,97964,63434,65068,50389,49013,29770,29666,28730,27722,20925,19938,19651,19992,18598,18868,18319,18049,13225,
在建工程(万元),19867,13276,26354,27635,23885,6460,5673,2060,8475,3514,1846,880,6337,9224,9594,8318,7731,8289,7045,7640,40986,58313,48375,36056,60298,56837,68151,56910,26850,17363,20644,5942,7155,1315,205,28,1755,1604,0,200,3522,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
固定资产清理(万元),--,136,--,--,77,--,-4,--,16,18,2,--,16,16,16,--,--,--,--,--,11,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
无形资产(万元),13918,14005,14013,12935,12967,13100,13213,11882,12023,12076,12186,12314,12387,12478,12581,12551,12779,12355,12373,12508,20119,20346,20550,20654,9786,9836,9893,9940,10107,10160,9925,10180,6633,6482,6533,6467,6449,6389,6465,4377,2554,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
商誉(万元),--,--,--,--,283,283,283,283,283,283,283,283,283,283,283,283,1002,1002,1002,737,538,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
长期待摊费用(万元),741,982,854,1121,973,1147,1220,1283,1308,1406,1426,1460,1052,1115,1167,1228,1067,987,724,718,736,764,719,663,--,0,--,--,171,46,1,--,--,74,--,0,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
递延所得税资产(万元),1075,1317,1132,1150,1386,1433,1584,1538,1945,1683,1926,1899,1719,1749,1681,1596,530,428,509,494,120,126,126,120,43,49,47,47,43,43,43,43,62,57,56,56,80,80,88,38,25,
其他非流动资产(万元),168,6120,204,2333,224,13329,13329,18098,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
非流动资产合计(万元),228558,228703,202090,207152,201837,202612,192731,195509,184743,183674,184413,161891,168991,170430,164144,165055,160367,199945,202086,203304,185629,172776,165468,155457,133560,131790,128481,115911,66943,57279,59344,43887,34775,27866,26445,26543,26882,26941,24872,22664,19826,
资产总计(万元),389573,403517,390440,399588,410413,399232,430942,403763,390967,382035,395475,388828,382852,393249,407999,387383,383101,413213,386579,369745,349467,351900,331914,299350,286881,274442,266288,270091,254217,247972,247777,239382,235023,227849,243090,240505,99641,86393,86228,78626,55675,
短期借款(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,3376,3376,--,0,--,--,--,--,--,--,--,0,--,0,0,0,4000,3770,3270,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付票据(万元),--,--,--,6142,--,0,--,780,--,780,--,1900,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,1251,2886,500,0,4229,
应付账款(万元),--,100281,88695,91086,109191,101110,136243,104988,100511,92489,109882,93119,89368,104363,109536,88985,88990,83770,61979,59851,54799,54487,44057,35172,27527,22946,23111,24264,28354,25228,26243,17496,23532,20369,20568,19814,21052,13658,17121,17970,12479,
预收账款(万元),467,154,259,167,221,96,49,74,82,32,147,303,53,52,46,110,91,7827,7779,95,77,797,181,39,--,0,39,21,75,--,--,9,29,1,--,2,0,0,104,179,90,
卖出回购金融资产款(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付手续费及佣金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付职工薪酬(万元),1951,1677,1599,3522,3122,3264,2964,4483,3703,2042,1627,2710,2092,2190,2053,3056,1969,2208,1683,2032,1507,1738,1317,1478,1635,1273,1264,1346,1091,1087,945,1036,982,984,1037,965,912,891,731,607,338,
应交税费(万元),59,1733,691,3750,2896,2670,-626,4367,1498,422,-1497,914,1557,-1638,2394,1271,56,-839,-1786,-4138,-4030,-4833,-6551,-7344,-8838,-7234,-5421,-3177,-2602,-3694,-1849,177,23,-82,-2243,-406,1324,928,965,976,64,
应付利息(万元),--,--,--,--,--,0,--,--,--,--,--,8,40,28,30,35,--,4,36,78,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,3,3,
应付股利(万元),--,4989,3941,3941,6391,6391,8358,8358,1234,5889,5889,--,--,--,--,--,--,1125,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,6746,1137,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应付款(万元),6182,1227,1207,1181,2081,3702,2868,2370,2683,2773,2968,1173,2014,1623,1050,2172,4272,4252,2992,2072,1926,1600,882,939,780,1988,99,331,768,605,454,643,656,833,1019,1952,1686,938,1138,2006,1069,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应付分保账款(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
保险合同准备金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理买卖证券款(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
代理承销证券款(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
