报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),107950,98743,103671,111588,29589,61882,37641,30668,29951,56419,49258,39237,29685,179325,68719,212782,20207,72812,70300,114137,25116,23491,18177,27832,17919,58718,51896,112842,25087,32433,42439,22843,3968,6032,6273,3621,12628,6726,24679,667,863,6364,8116,2117,1708,2469,2531,2612,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),22561,20109,18670,20058,19255,19170,19032,18647,17007,16439,15566,15189,14434,13481,13053,12623,--,--,10,60,10,10,10,10,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,400,400,--,0,
应收账款(万元),57023,37879,26501,25331,25890,17579,28342,18654,18226,14887,10924,9834,13787,11941,12599,9601,17136,21771,5603,5358,6427,8099,16138,16589,11042,10344,5916,5549,7731,9964,10085,6212,1933,507,1049,1166,2454,1149,137,250,1307,243,522,75,9763,7962,5836,5671,
预付款项(万元),24669,17707,24916,31808,64248,111181,45764,42339,90829,53505,52659,40298,33110,31186,62845,33738,10866,13274,66761,57891,134328,134569,121435,117189,48994,35315,51081,53756,63318,48352,32147,18604,27411,25208,1423,1065,3565,4,1038,10069,14458,697,1192,55,5307,4987,2063,1908,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),1558,1248,820,479,404,372,338,708,297,1284,1125,1114,984,787,704,561,438,625,193,193,91,--,26,26,0,--,--,21,--,--,--,--,--,0,32,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,12164,--,--,--,2639,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),--,21158,16300,21833,102170,23783,36340,13053,11439,11372,9291,8123,10186,9641,39335,44546,3444,10900,5172,23838,6358,1335,5302,3062,13163,3365,20249,23248,29856,29434,42230,46178,61770,49675,58774,52888,72749,41817,7596,8149,616,508,299,6,7670,6425,4239,11337,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),6896,6468,5479,5177,5876,170390,166049,166062,159022,157596,156384,156566,154628,151422,149942,147751,139138,137517,240698,235502,202318,173006,193904,178567,138816,115388,93356,83858,86418,76775,60804,54258,33782,25004,22755,11253,10330,10679,36568,35699,13328,12863,12799,12799,2450,1490,1097,883,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,724,964,1914,754,974,969,1006,1058,1040,1552,1762,1611,965,64723,963,965,650,544,1175,1175,--,--,--,--,--,--,--,125,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),103809,101882,101723,98526,6942,7417,9282,10011,6677,5730,4934,5741,5407,6641,6250,3552,90,68,2656,2705,1655,1216,619,619,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,1,2,4,7,
流动资产合计(万元),354662,305193,298079,314800,267262,412740,344703,300897,337060,318201,301147,277160,263262,405975,355209,466765,192284,321689,392356,440649,376953,342271,356786,345070,229933,223129,222498,279274,212409,196959,187706,148219,128863,106425,90305,69994,101727,60374,70018,54833,30572,20674,22926,15052,27299,23736,15771,22418,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),55013,54216,69855,72373,190738,164889,177120,179421,128175,105672,90456,109807,85157,136229,15761,10989,10901,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),90,88,100,51,147,93,96,56,95,95,93,95,90,87,89,94,100,104,24934,24934,20319,20319,24119,24119,17511,17511,17514,17514,16864,16864,15502,15502,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
