报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),344985,434797,432831,397535,403881,362490,469918,454316,347701,261290,243799,179043,188220,235464,278120,113288,64339,68273,73600,73014,79126,81835,85756,71948,62696,125664,35821,25773,36444,29285,40818,56083,40706,80613,90978,72777,66137,28626,35435,54241,22104,37359,26574,12970,28605,8869,4949,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),965,516,2791,1482,2635,--,--,--,--,--,--,--,--,--,--,--,--,--,22,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),71295,74453,64812,59719,40857,11426,13014,32016,31434,37026,48061,50068,33598,7386,25177,91594,21651,18524,26494,33606,9874,20912,38626,26548,39857,46574,26321,7983,11985,8292,4941,1202,6974,9501,7868,2453,2834,3513,2999,6480,4049,3249,3488,5782,4131,2674,2896,
应收账款(万元),35172,31192,17711,50365,37873,46054,25948,40241,42061,34547,11515,35135,30276,29952,8014,23629,10892,6801,1266,4328,3940,3331,663,6584,6310,8479,7798,3237,5205,2391,1751,3344,4793,237,627,2190,881,220,995,3452,2471,2933,2992,3943,3866,3599,2711,
预付款项(万元),24803,27391,24246,65591,43173,55975,27864,59335,36902,34225,16931,35361,28547,33629,20108,45106,34084,47263,16652,124740,124831,122614,103236,150428,129289,92092,35452,45313,46735,41934,33154,28258,23502,24585,24068,27365,30777,27611,25646,30718,33518,28609,35243,25263,13160,7473,4537,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,362,362,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),314,314,314,314,314,314,314,314,314,314,314,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,401,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),23719,26337,26041,22414,23394,24989,19646,29223,26177,30209,29289,34956,37555,35000,32017,42689,42946,43030,32911,56279,54503,54972,56033,55334,52366,49569,49424,52350,51262,52744,51864,66426,65234,64821,78997,8174,7331,6408,6600,3956,3692,2037,1773,10207,9508,10506,8422,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),21538,18613,21001,21531,22191,28932,22718,22211,27513,31128,19435,26009,26469,27015,30205,38034,26485,27522,13065,19461,14814,22542,13033,18905,23072,11252,10558,16833,10891,14678,8902,13304,14022,17117,18696,23465,17732,20654,22993,32561,24978,22213,15114,11683,12099,14550,14267,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,1568,1568,--,--,--,--,--,--,--,--,1429,1429,1429,1429,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),88539,17855,21058,11825,14541,19341,18840,69354,10354,10774,11304,13306,13654,15718,17066,12692,10732,31370,31482,45067,51230,26950,25222,--,--,--,--,--,--,--,--,--,0,--,0,11,21,36,51,15,143,46,208,--,--,--,0,
流动资产合计(万元),611330,633035,612371,630776,588859,549521,598262,707011,522456,439513,380648,375307,359749,385593,412136,367032,211128,243145,195854,356495,338319,333156,322567,329747,313591,333630,165374,151489,162521,149323,141430,168617,155230,197275,221234,136435,125711,87067,94720,131424,90955,96446,85393,69847,71368,47670,37782,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),43934,43934,43934,43934,43364,43364,43364,12892,12892,12892,12892,7797,7797,7797,7797,7847,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),1241,1241,1241,1185,1185,1185,1185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
