报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),18836,20334,19648,21375,15117,11123,9763,10251,12259,11783,11928,19695,8099,19523,27656,26407,28192,30131,26140,28628,30372,31983,32724,34190,38463,42698,45166,48844,50542,51502,53891,54847,56012,2871,2206,2645,2823,829,994,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),19499,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,0,0,11,34,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),357,209,310,130,187,413,253,287,505,787,560,766,310,395,191,123,99,172,234,382,58,347,297,35,117,440,74,--,268,320,149,65,--,20,0,0,79,0,0,
应收账款(万元),22658,20635,25512,26584,23023,22266,22416,22038,19359,17851,17738,17466,17305,15036,14778,14868,13889,13771,14963,14436,12963,14982,11207,11077,10713,8288,8496,6639,4615,6690,6149,5990,3342,3626,2760,2847,1630,1153,396,
预付款项(万元),1672,1200,2429,2516,1739,734,1507,1781,1653,819,839,730,956,561,1497,1756,2305,1417,1115,1007,2389,1218,3073,578,1726,481,2461,843,878,940,1069,1835,1142,641,481,637,143,40,472,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),25,--,--,47,88,--,143,134,--,--,40,23,144,70,127,170,183,45,67,67,157,126,141,148,137,376,177,354,55,673,40,309,--,--,0,0,0,12,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,2490,2313,1685,1136,2496,1645,1498,39210,1877,1497,1729,1869,1851,2132,1437,1222,1722,933,699,987,1240,1447,1069,693,816,522,442,451,419,115,122,154,587,251,250,140,99,184,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),16790,16924,14273,12024,11421,12402,11636,11460,10700,8606,9212,9575,9940,9935,10004,9736,10041,8423,10893,11332,9940,9946,10581,9064,8915,8347,10011,8895,9647,10015,10009,9671,7565,5779,5837,4097,2076,1395,1102,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,29,29,35,35,35,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),7164,8738,4191,2137,12863,20803,23363,21352,714,519,12244,3834,29256,18127,203,388,398,509,401,301,442,367,226,--,--,399,--,--,--,--,--,--,--,--,0,0,0,0,0,
