报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),64635,69290,129551,88709,89022,88530,97295,89304,82086,86519,102622,129100,124941,134205,125971,127121,116396,114324,154824,147970,151645,192595,174954,175400,161329,152093,164365,166025,62457,62384,64671,71660,56262,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,613,599,431,405,385,431,443,438,541,622,571,573,621,617,635,724,639,850,459,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8274,7808,7479,5555,7985,4685,4120,6252,5397,5826,7089,6885,8224,5145,7887,6278,15143,17075,14413,18077,9654,4517,10928,8318,15660,12054,10281,6173,9294,10765,7342,5372,5361,
应收账款(万元),17729,18975,21436,19307,18142,22496,23152,25182,21840,22587,24250,26236,25050,23719,23188,22099,23797,23128,23432,21681,22590,26355,25683,26473,26420,27295,23273,23034,26084,23543,14932,6949,6241,
预付款项(万元),1840,1655,1770,1191,2230,1412,2304,1757,1492,2599,2295,1685,2541,1287,1568,750,1230,567,1055,1489,1582,1798,2803,1600,1241,1067,3574,2796,5502,3529,1462,3610,5471,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,1447,1356,1159,1633,1331,1045,727,1196,886,926,1218,1065,1699,2011,1484,1724,1858,1584,3784,4147,4743,3783,3019,3248,2618,1479,452,400,619,317,536,1086,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),2479,823,860,642,804,604,512,384,655,936,610,530,1015,3715,1087,848,958,740,757,549,975,986,1394,1326,2371,2208,2224,1116,1551,1147,1159,2269,2013,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),26213,24998,21773,24898,22957,18798,18352,18085,17276,16279,15041,17952,19243,20033,16410,21170,19984,20318,23656,26565,23728,19190,19686,20269,23010,19780,21331,22477,16518,18252,19375,27134,17197,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1120,3133,4239,--,--,
其他流动资产(万元),58787,53485,0,40759,37551,40713,35187,40823,40650,38906,27347,209,369,367,21361,21054,20462,20195,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),179958,178480,184225,182220,180324,178568,181967,182513,170592,174539,180178,183815,182447,190171,200096,201402,200123,198626,220106,220546,214764,250621,239772,237028,233849,217689,227149,222689,123560,124095,114137,118379,94089,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),5434,5500,3065,3096,3128,3159,3191,3222,3254,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,30588,--,33789,--,33466,--,33299,--,34458,--,32912,--,28541,--,28146,--,22049,--,17336,--,15246,--,13601,--,12372,--,12107,--,7812,5186,--,--,
累计折旧(万元),--,13661,--,13222,--,11985,--,10726,--,9638,--,8448,--,7155,--,6195,--,5343,--,4661,--,3982,--,3420,--,2789,--,2369,--,2013,1817,--,--,
固定资产净值(万元),--,16928,--,20567,--,21481,--,22573,--,24820,--,24464,--,21386,--,21951,--,16705,--,12675,--,11264,--,10181,--,9583,--,9737,--,5800,3370,--,--,
固定资产减值准备(万元),--,71,--,194,--,246,--,183,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),17463,16857,19644,20373,20735,21236,21740,22390,22502,24820,24450,24464,24113,21386,22013,21951,16321,16705,12327,12675,11195,11264,9771,10181,9681,9583,9799,9737,6653,5800,3370,3522,5025,
在建工程(万元),--,1040,1040,1040,940,940,940,915,1159,244,244,244,820,2464,2459,2265,8289,8064,12436,12148,11179,10484,10978,9982,9413,9032,4841,5148,4679,6712,5909,793,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),3777,3800,4110,4093,4118,4142,4166,4190,4186,5792,5825,5857,5898,5923,5961,5988,6020,6053,6086,6118,5741,5773,5805,5837,5869,5858,4475,4499,4524,4549,4598,4696,1051,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),33906,33906,33906,33906,33906,33906,33906,33906,33906,33906,33906,33906,33906,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),14,16,18,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
