报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),85708,88031,73408,79811,87884,71436,49831,25198,73164,56640,68216,75487,78779,63465,65987,67238,61628,60243,70882,80220,109307,136088,88723,56070,80331,76358,91491,78480,79514,93061,101219,90996,98615,120538,115645,45172,40592,41163,64079,74476,62869,71546,49886,48832,44452,42684,49295,47600,43482,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,19,19,19,--,432,429,426,421,418,412,411,408,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),7206,2810,4926,8009,16702,19263,16693,14151,12943,13478,16177,11391,19490,24390,25303,18848,28950,20060,12850,11032,11995,8544,4282,9856,13799,8789,7165,6364,8198,9959,4260,4365,7015,6184,4001,7135,6686,4270,2948,2966,1647,2369,1566,2897,5295,5616,1389,736,1172,
应收账款(万元),4747,4379,4664,4275,4281,4405,5531,6779,5655,6796,10205,12604,21867,33686,8505,13555,7325,11760,6316,7357,7700,7642,6323,6319,4915,5973,5392,4584,2816,3946,2965,2684,1574,1408,1171,1553,1382,2261,1604,753,2817,7288,2717,1016,582,905,663,1189,1372,
预付款项(万元),8834,13837,8200,7598,4877,6800,4050,6597,11325,8822,9936,24503,22951,25285,34106,33455,30640,61321,50812,26128,23703,42688,49628,51669,42069,55506,47256,46906,33643,30209,15765,21437,18484,15273,12175,17829,18452,17500,13060,12332,10954,20253,11439,9112,5661,5439,6893,6918,7300,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,84,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),--,1292,940,895,803,583,667,778,603,1046,1170,1333,1124,2122,1589,2331,1076,1700,1983,1415,1391,3147,4660,5884,4882,3440,1586,3747,3163,3821,3444,2774,3715,1378,1834,1204,3714,3059,1380,1248,939,2904,1634,1534,905,792,1128,804,750,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),28581,19702,20414,22611,19840,23527,27338,41077,37648,34267,30669,44474,37427,19210,29189,34047,25697,23137,28628,40560,34562,34896,37349,37461,30237,31926,28426,31604,33221,27233,28353,28354,23032,17490,14880,25079,16467,19021,20662,18874,28577,23295,11679,11905,6970,10432,10083,7954,15109,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,110,0,--,--,--,--,--,0,--,--,--,0,
其他流动资产(万元),4971,5542,5655,5837,6205,7238,9613,10769,11937,12908,12086,13094,14109,294,161,300,--,--,--,--,--,--,--,--,--,15,15,15,15,--,2,4,7,10,17,23,9,2,2,19,12,17,28,43,6,--,--,--,0,
流动资产合计(万元),140941,135593,118207,129035,140591,133252,113723,105350,153275,133958,148459,182887,195746,168452,164839,169773,155316,178222,171471,166712,188658,233006,190965,167259,176317,182007,181330,171700,160570,168230,156008,150615,152441,162281,149722,97996,87301,87405,103754,110686,107816,128104,79380,75766,64292,66287,69864,65612,69594,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
可供出售金融资产(万元),590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,590,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,--,0,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
长期应收款(万元),1365,1350,1312,1802,1783,1764,1709,1709,1709,1648,1148,1148,1148,1100,1100,1100,600,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,41,28,30,31,--,--,--,0,--,--,--,0,
长期股权投资(万元),3912,3726,3611,3842,3644,6678,6995,7600,7808,8345,8828,9124,9355,9946,9909,9863,10059,10943,10904,11027,11034,11472,54855,54316,53284,52512,52457,51167,50506,50467,49358,42219,36039,36380,35712,36010,36962,32766,32887,32444,31894,31768,31075,29887,31513,34009,28332,27067,26323,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),523,412,419,426,432,439,445,452,458,465,471,478,484,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
固定资产原值(万元),397497,--,402078,--,401943,--,444013,--,386756,--,391630,--,393061,--,371766,--,369740,--,356156,--,218091,--,229632,--,228643,--,244903,--,244389,--,242466,--,252087,--,249057,--,226183,--,323967,--,314115,--,319327,--,211134,--,179202,--,177185,
累计折旧(万元),155472,--,150353,--,139774,--,159080,--,149647,--,148055,--,140336,--,131514,--,122463,--,117044,--,114119,--,119850,--,114010,--,119929,--,113586,--,107775,--,107950,--,101638,--,94936,--,125456,--,118394,--,114978,--,79162,--,62055,--,56120,
固定资产净值(万元),242025,--,251725,--,262169,--,284934,--,237109,--,243575,--,252725,--,240253,--,247276,--,239112,--,103972,--,109782,--,114633,--,124974,--,130803,--,134691,--,144137,--,147419,--,131248,--,198510,--,195721,--,204349,--,131972,--,117147,--,121065,
固定资产减值准备(万元),5526,--,4127,--,4127,--,13446,--,13446,--,13629,--,12668,--,12464,--,12030,--,7518,--,348,--,1357,--,1357,--,2804,--,2804,--,359,--,359,--,334,--,334,--,8666,--,11022,--,12223,--,1650,--,1650,--,1650,
固定资产(万元),236498,242436,247598,252848,258042,265583,271488,219355,223663,225915,229946,235463,240058,239331,227789,230908,235247,237244,231594,101111,103624,101806,108425,110329,113276,118840,122170,125008,127998,131441,134332,137921,143778,142399,147086,127664,130914,184055,189844,179923,184699,187737,192127,197715,130322,112784,115497,117816,119416,
在建工程(万元),364,1701,1310,1165,841,1425,1281,54422,54279,52528,47046,35628,31875,13172,24174,23225,20704,9659,16753,160552,155874,94632,79643,67353,62783,33822,29478,20787,23009,15073,12908,10718,8958,10110,8065,16965,9894,27511,26637,28892,25416,23163,19048,11244,8117,3707,2643,2077,1147,
工程物资(万元),--,--,--,--,--,--,--,--,--,2,2,2,2,8987,8987,844,844,--,914,658,1303,10164,11994,13810,16025,8540,1720,446,167,0,--,--,--,74,0,7,531,31,197,887,173,1463,1072,98,0,151,151,151,151,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,15,--,--,--,--,--,--,--,--,--,--,--,659,--,--,--,4,4,--,--,--,0,5,0,506,506,514,513,-1,--,--,0,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
