报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),903194,1049824,752920,723300,838206,1019333,654377,609333,558317,658532,669345,559198,753546,474900,538767,433428,536989,446019,626130,357510,478512,450622,476571,384040,587078,421029,429872,379329,470037,388306,469023,383400,663354,457335,284649,284977,419106,333727,293890,400879,535223,824166,286749,324491,425281,397026,223357,336678,312626,269798,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,516,214,--,118,--,7329,3067,3067,--,696,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收票据(万元),198162,253659,296932,383233,340561,275530,380521,374205,320823,220198,208011,155105,72846,124238,171361,169092,119873,99296,64416,117542,136186,120679,136961,127319,116178,230861,137244,140460,165917,214268,132339,133924,72275,89098,151432,111722,104870,145639,91670,69375,131279,84689,97850,113224,118629,77239,126409,85071,51976,68399,
应收账款(万元),184648,124113,192962,197114,214888,152565,170041,164995,273105,201499,254271,247768,250784,262703,271774,287972,342912,332513,384728,395140,366049,239430,275009,274223,265087,163766,217292,194486,171491,106779,157113,141040,141014,126769,164855,195426,178779,113359,178668,144022,147361,280748,516090,389054,419006,208674,176645,200057,260717,183749,
预付款项(万元),14861,14423,20273,8869,8812,6816,11438,9999,9649,8910,40258,37970,32785,50891,67371,59419,134695,159421,192599,223107,260118,244436,294661,280482,228245,223676,316671,288441,261790,249031,239792,146425,186549,162121,419711,419141,362316,295866,398987,346414,353521,329086,544256,390891,432485,364214,232110,218704,201087,488911,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
其他应收款(万元),--,5361,8990,7286,8428,6874,7557,7139,4870,3205,7555,3269,7182,7195,13254,10514,9834,10500,27630,11253,10356,6596,14635,7737,5255,6777,10030,10402,4877,9344,8591,3878,4554,4361,10354,6948,11465,10077,16757,13668,7956,13182,22781,13242,24153,21892,11777,7291,10270,7359,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
存货(万元),692330,789144,823918,783496,720704,769654,437078,505769,579297,601511,565608,541623,586329,616549,871453,911654,938183,867329,1032075,980682,1155969,1175225,1111457,1180318,1243761,1282129,1292300,1363577,1446040,1344863,1259951,1288759,1455225,1343570,1502469,1454285,1421829,1240999,1284842,1227925,1199749,1338533,1839379,1860333,1872480,1751349,1569478,1517737,1199568,962189,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,21,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,22,22,--,22,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
其他流动资产(万元),1705,2046,1281,1318,1296,1629,2874,926,3649,1124,40,180,72,35,1296,1586,1318,1835,9585,9663,10813,11420,4359,4359,5534,5534,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
流动资产合计(万元),2002480,2238570,2097276,2104617,2133412,2232616,1663907,1672506,1749730,1702328,1748176,1548201,1703565,1537228,1935297,1873687,2083822,1916933,2337185,2094918,2418024,2248430,2313673,2258498,2451158,2333794,2403431,2376715,2520151,2312612,2266809,2097425,2522971,2183254,2533472,2472499,2498365,2139668,2264814,2202284,2375089,2870405,3307105,3091236,3292034,2820394,2339776,2365538,2036244,1980405,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
可供出售金融资产(万元),--,25603,28073,25451,28246,29249,33911,31693,3058,3058,3058,3058,3058,3058,3058,3058,3058,3058,3058,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,--,0,--,0,
