报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),244084,164112,281839,224345,144759,133237,113534,168094,103615,179519,109664,275614,169195,164338,217131,100985,78283,69767,90861,88116,61582,43320,53154,94383,50963,54960,119513,99466,77373,99621,56792,61212,70232,62980,53194,61074,34068,66660,70256,56037,57763,29388,47210,37403,36428,46977,27920,32796,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),10,9,6,46,21,1010,6742,1705,1282,1245,5961,9801,922,1524,838,748,752,685,1953,1934,3419,1861,4002,1860,1827,1825,667,319,2331,1168,1954,2774,2468,2332,2733,2942,2009,2261,1182,84,--,208,2228,6270,6474,5279,8229,6399,
衍生金融资产(万元),110,35,--,44,--,--,--,3063,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收票据(万元),1278,5641,10749,10103,5124,3925,13995,7445,4789,2237,4850,1032,2797,3143,5900,8683,5943,8884,7714,36165,4300,16065,12837,17642,1651,2878,1822,3231,830,5692,481,513,101,373,2015,1477,2437,1506,3382,7383,8343,1495,5313,3071,991,754,2541,872,
应收账款(万元),166776,159302,136700,132105,159370,144375,147178,149127,175193,169107,164891,155466,166312,149034,143437,137021,142470,127208,124073,127547,143510,132486,101159,104093,116083,110401,86296,65107,71796,73425,55320,46478,59017,59189,52939,51459,50059,41678,40086,36396,40181,40655,38648,38662,38389,37690,32284,46347,
预付款项(万元),83465,64890,67981,46423,48648,43795,39377,35190,40492,43961,55780,37512,74387,65116,66387,80068,83450,98838,109170,81523,129572,193560,177864,123396,147301,164040,164741,154601,182651,125401,128675,90533,80988,56396,48419,38687,46985,54018,56260,59224,81190,98185,71296,66533,69512,74510,88834,70342,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
