报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),29000,14585,53932,29523,18851,32174,19814,38767,24120,39771,19661,53590,61646,27070,51465,48142,130503,40998,32419,53359,102420,109573,323779,174352,320461,59513,35122,40199,69352,65868,84220,115872,28834,19126,24520,24655,23889,32791,31322,33341,40664,47961,67288,16273,19691,7934,21170,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
应收票据(万元),26714,11829,19451,17379,11702,7628,16852,8562,9811,4736,12553,8662,11849,4166,10725,14485,8790,10261,22196,12341,8670,7233,16579,13406,14493,3451,8673,4638,6327,5139,4455,7529,2394,3151,6604,4789,1187,304,1284,1339,2227,591,489,240,150,100,1075,
应收账款(万元),33394,22544,24231,47582,39331,33510,32554,58628,55609,46153,47099,75665,63954,50023,53254,90202,75534,48949,50183,56362,39673,18175,16449,38722,30525,12506,11137,17718,13090,10737,7556,13980,17227,11439,7473,17589,15982,9343,6406,14705,12119,10726,7702,14254,14767,12602,12609,
预付款项(万元),9374,10141,4180,6275,5481,3681,3313,12603,14734,12920,11952,18783,18351,16543,15875,18969,19587,17588,16795,53493,52115,48181,17275,62580,39369,72407,39671,77357,54514,54041,32477,23419,17163,37390,12057,38933,18405,24763,13246,25055,23258,13930,5270,19905,13383,7755,3906,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,0,0,--,0,
应收股利(万元),4335,4335,4335,3223,3223,3325,3325,3586,3586,3831,3586,2742,2742,2742,2742,2765,3511,1446,1446,--,--,--,--,--,--,560,560,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,0,0,--,0,
其他应收款(万元),20280,18956,27668,15600,15786,7268,12243,13475,13268,12984,11398,9430,9612,12842,13386,11636,1782,6506,8658,6518,4444,1626,2765,4337,4338,4396,1902,4135,3873,2156,1030,2987,1630,1324,712,3857,2589,4798,2712,5225,4866,3528,2136,4347,3504,2906,2156,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
