报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),125218,156424,147619,125228,180105,126846,98909,82515,81621,88054,90171,33442,17597,18690,20746,22907,26216,70006,61417,63662,42120,44749,41030,42130,47951,61710,62480,67602,73722,79313,78056,80895,80815,8357,9047,8104,4459,177,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),74,575,135,1025,2430,4609,410,2305,5056,5898,770,1150,2962,4326,1231,1090,3974,5072,1955,2137,1682,2601,867,627,404,706,188,132,124,184,156,108,75,108,83,365,161,0,
应收账款(万元),121643,123176,110291,122877,108546,108362,94654,92372,80269,73225,83185,67832,69391,61754,45620,32883,24226,18578,22073,17820,16799,14792,14965,13943,12020,10163,10005,8001,7257,5929,4865,3847,3155,2225,1204,901,901,734,
预付款项(万元),6700,999,8157,1768,1482,496,2924,815,1271,896,924,790,901,493,6137,3423,2004,247,6603,1874,5791,1508,7417,13571,12671,3844,11816,11388,9871,5085,4743,1047,1055,884,373,38,16,166,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),453,270,--,91,15,22,24,24,11,7,24,23,24,23,24,27,26,36,36,35,35,36,90,41,133,148,740,617,896,512,985,510,20,23,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),--,1036,5208,4186,4021,3724,3265,2431,3889,2248,1678,756,1551,504,1120,1043,1322,265,309,181,224,206,340,457,598,222,309,176,228,108,133,358,393,44,48,42,55,1138,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
