报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),188267,60818,51058,67296,84158,77568,47677,58870,46964,31389,19130,38147,61136,22833,29280,30366,52022,44058,50048,57095,73797,34145,45070,55802,63338,56213,24916,25318,30234,24837,21574,18574,26815,26090,55260,20918,13598,3547,1540,3338,7128,10612,12950,12962,12979,5094,5462,11977,12584,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,9742,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,90,0,--,0,--,--,--,--,151,207,218,154,116,91,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收票据(万元),3339,2351,311,1128,2438,654,2498,831,1220,433,559,752,3260,325,1394,1869,1521,1447,1084,2110,1820,1157,490,808,594,622,546,980,2263,1065,839,1730,3428,110,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收账款(万元),173404,138600,108098,92655,125629,89031,96661,77185,85844,60286,70556,66574,69137,57721,60279,63822,71062,43525,49387,46230,53426,23342,25904,28972,30984,19104,20345,18119,17630,14547,13973,9933,16216,10703,9663,3125,3576,4922,4958,2622,2133,2855,2944,4684,3704,5977,6965,7311,6072,
预付款项(万元),13817,29884,21618,23233,11479,21317,14867,19330,8789,11380,7368,8123,7292,9618,6377,8377,5741,9939,9885,20647,2489,2100,1171,945,1281,1496,1258,664,188,291,238,1292,570,1985,1356,2055,1549,659,490,408,186,36,28,6,20,6966,6726,536,500,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收利息(万元),215,30,134,334,382,483,311,121,70,200,259,--,--,--,--,--,106,106,106,106,56,118,270,508,440,441,436,382,515,457,315,196,317,249,447,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,33,33,33,--,50,--,89,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
其他应收款(万元),--,--,11993,10182,9887,6042,6243,6195,9101,11639,9638,8423,7446,7065,7578,8428,8110,10398,4045,3890,3927,4205,2956,1550,2126,1827,2322,1997,2044,6685,5928,5691,904,2825,2143,1615,1133,484,611,527,450,1219,1192,1369,1158,2272,2284,2468,2304,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,0,--,--,
存货(万元),170632,241138,244464,236160,207332,195808,181354,164157,146694,143557,140416,132316,131571,111198,98284,90212,78821,72984,54784,49884,44718,8147,6662,8984,5917,7933,5950,7050,6699,4442,3800,5538,8342,3890,4058,2282,1213,3823,4615,4531,2367,1042,1173,681,1471,2298,2078,2515,3044,
