报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),105479,174955,221531,45276,56581,71582,58910,50585,51666,86747,77234,61499,43644,53257,49719,82802,58512,104187,123191,110540,114114,87331,68988,80343,85891,110548,107550,117048,142713,72107,41759,35941,41779,49604,36649,38153,31085,25587,31469,31234,47416,42649,26960,28948,27557,34111,25855,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
交易性金融资产(万元),10246,11596,12239,10018,9158,7547,7312,7069,6864,6867,7854,5943,8958,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收票据(万元),76363,93117,60164,67084,57457,46778,44554,52860,62592,44385,47044,62239,59015,45520,42472,44037,51296,52738,42742,54796,33850,33921,26181,27992,22873,22805,25193,21158,15279,14790,12406,15417,11590,13577,12823,9709,5628,6193,4792,5526,4215,5878,7040,6052,5219,3190,6244,
应收账款(万元),380462,363972,381371,355141,317574,308987,295468,281096,265891,258370,264942,259400,234291,246094,248645,245621,239660,229451,236073,231491,199934,196957,199818,204410,211918,188424,183896,194839,192205,191237,187630,185919,190470,159084,140569,134796,121400,117615,130516,174702,177160,157402,158430,147792,125057,114275,107578,
预付款项(万元),919,355,714,974,970,903,810,1219,754,476,458,959,1144,1015,616,1138,792,524,452,2837,2566,2465,333,585,717,871,784,1193,995,912,822,878,567,771,495,953,1126,1314,188,1899,2397,1820,1230,1296,1304,1562,1464,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,93,83,58,717,882,888,740,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收股利(万元),75,--,--,--,128,--,--,--,177,--,--,--,--,120,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,2726,676,5333,3219,3219,32,32,5901,5337,0,0,
其他应收款(万元),1964,1810,1461,1877,3062,2013,2986,2394,2393,2979,2301,2667,3152,2952,2734,3011,2753,2213,2855,2961,2901,3132,3060,2113,2012,2092,1576,2840,2019,3805,3271,1696,1382,773,1154,1708,1349,975,1284,1551,1321,1615,1754,1260,1147,709,605,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
存货(万元),188161,181859,159939,166368,160982,136998,113872,114015,118308,115388,109565,115911,137309,138357,136162,137978,131421,118495,99737,102685,92934,98203,92850,91672,83824,75774,69733,85921,89090,93330,75700,83463,73648,60389,53796,53360,55285,42243,43945,72871,73566,66870,69242,78069,65519,52221,54900,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,0,--,--,0,0,
