报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),1620086,1290564,658131,1819931,2494181,1255556,1409011,1325910,1665668,1949722,1482983,1613987,1100246,1035368,833149,855245,935639,912793,821814,732156,960490,823146,706414,808706,883197,1222757,1370520,975160,707327,634216,712476,884672,1064840,1022548,878439,717210,693671,668385,803290,1005549,1167599,1435704,1564742,1763163,1631996,384203,291554,342679,586337,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,0,--,
拆出资金(万元),--,--,--,30000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,0,--,
交易性金融资产(万元),--,--,7000,453665,54743,6109,39091,2024,7247,27,2167,2156,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,1399,2169,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,0,--,
应收票据(万元),768,45,--,--,--,--,--,--,510,3958,6609,9737,20229,12551,8729,15872,19299,19020,16267,30543,32498,24205,21332,20203,19391,25247,29305,28681,34271,29102,19622,24542,27348,26044,23658,22984,19954,15439,15800,21033,23340,22292,23976,21744,21231,22359,12880,12292,14387,
应收账款(万元),101887,294041,--,195785,137507,230549,150845,163314,163550,158949,164349,241691,172859,219357,204774,203399,219153,217203,235097,227986,225212,251798,235883,205591,206979,204547,205577,154022,145839,211909,196690,149007,151831,216886,188064,135159,137189,224614,185194,169297,252331,603562,324990,525570,479473,514104,365573,337442,286901,
预付款项(万元),39294,6655,79535,73417,64393,86131,73033,43703,59982,138684,122185,23728,16028,20353,20170,12232,10044,7667,11221,9751,8667,15393,12022,15748,13506,16998,10565,14596,14234,9621,15492,8102,7905,10506,8870,6931,9026,13789,8913,21844,18679,14245,3805,5964,7172,4139,1748,3086,1260,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,0,--,
应收分保账款(万元),832,1499,1240,3180,1390,2699,3390,2747,1506,1571,1075,2105,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,0,--,0,0,--,
