报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),215936,195951,226523,223737,285529,301397,337905,118226,155239,90698,89320,73146,134373,112553,117074,111786,125984,86865,50593,62956,79963,35999,57347,63768,47721,64367,68126,113666,148392,151838,137267,158872,54173,39176,46046,43994,48780,66388,1021,2639,533,753,435,895,1395,2438,1585,4722,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),9374,6711,6423,1887,4494,967,1677,2496,1510,266,484,--,111,1403,381,439,928,54,--,235,--,--,--,526,4798,1818,36,36,--,--,3492,--,2144,2144,2144,2044,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),25427,32323,32489,28610,28403,31169,18963,18432,22350,25019,30449,15069,20800,20439,29783,18713,30820,28291,37636,28381,48559,55065,51163,31152,33184,26606,33079,24423,16910,10477,5243,2699,2384,3760,6706,5712,10038,7345,92,891,2651,1215,1020,431,683,1157,1412,1725,
应收账款(万元),84503,81188,95064,78556,85674,79294,90907,86249,71151,76726,70066,73120,80984,81739,71964,67164,70247,79422,83052,71984,68151,53205,70631,54010,65804,71975,76957,48199,36204,45138,50367,33925,33919,46191,38576,23052,30610,49900,1034,741,1726,1955,1410,1570,2877,2993,3837,2244,
预付款项(万元),147161,90805,44087,47861,102935,63789,71164,61850,34504,42713,17324,41873,47264,33239,27567,22205,37434,50032,36513,32444,39455,74392,87191,84649,89535,65049,87558,72325,28679,37199,63942,44928,37481,39961,61814,57468,27038,35604,90,211,61,107,22,13,136,499,423,905,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,2,2,11,--,--,--,--,--,--,--,--,533,463,671,564,665,347,132,209,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,369,--,--,--,369,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),78388,58333,57423,36423,39393,45685,33168,24493,38485,36964,28487,27766,26518,31445,27503,25523,18277,20779,22234,18835,21257,18485,15951,29164,7061,13850,8260,4727,24732,15670,14725,10463,9998,9431,6773,4121,3166,7158,24,7,20,51,25,21,28,12,22,13,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),457768,469499,507738,483039,334243,320413,303066,263421,210979,234056,272843,258309,224471,234482,263319,249835,230437,219927,221730,213535,194875,209335,226154,212879,251158,275571,273028,232600,205235,210131,178702,171158,140680,169130,159204,123117,99452,107621,10330,9496,6367,7199,5129,6972,7538,6523,7744,7755,
