报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),29588,29095,55981,20853,32048,28114,28321,28449,25360,23066,30006,26627,28623,26174,25517,25591,20906,20147,20948,17220,13961,11496,10377,13372,25228,22739,21844,20946,17487,13450,12126,13288,10218,9248,8747,7842,6540,5363,5489,5405,5246,6141,7827,7620,1039,1185,1731,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,43,38,38,41,42,37,41,41,38,42,40,39,43,49,50,48,45,42,49,48,44,49,59,50,--,0,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收账款(万元),5998,5950,4098,4609,3336,3504,1853,2068,1319,1525,1170,1154,1199,1077,754,890,925,788,625,689,731,681,555,451,526,626,425,812,723,516,371,734,466,456,291,474,449,286,232,665,490,195,114,68,69,54,39,
预付款项(万元),3515,3256,2844,3198,2133,5160,3245,2764,2428,3252,2233,2535,3305,3173,2528,2651,2423,2866,1760,2720,1677,863,1088,14833,1282,1467,1386,1274,1026,3469,3425,729,824,953,763,836,865,942,837,1601,1256,2143,1308,146,6128,7121,6393,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收利息(万元),29,48,40,0,4,11,13,--,--,--,--,27,27,31,32,28,28,35,31,31,31,35,35,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收股利(万元),686,560,451,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
其他应收款(万元),683,711,621,745,891,1138,1480,2875,2787,3025,449,456,612,428,450,534,572,630,290,313,290,340,476,357,309,293,302,138,269,139,122,169,115,131,125,248,254,683,642,351,327,314,192,461,451,1130,1696,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
存货(万元),2202,2466,2474,2110,2210,2299,2594,2672,2617,2397,2036,2825,2799,2825,2223,1901,2091,1599,1552,952,955,900,744,741,578,359,526,516,504,448,431,401,299,484,519,754,402,283,297,356,557,474,143,122,139,129,117,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,--,0,
一年内到期的非流动资产(万元),345,231,313,67,77,--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,3,46,0,--,--,--,0,
