报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),141242,141953,140310,147182,92429,123339,150638,243853,26214,14263,18282,42026,17088,16465,20458,37569,13129,12085,19493,21978,24276,28166,26664,31387,31043,21993,23476,31422,23628,20465,20432,26774,22207,27226,30038,38262,29370,34976,36736,47935,42665,53901,55491,66800,49606,49028,39008,40795,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,0,--,11,5,59,26,26,26,26,--,14,485,--,12,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),1378,1034,2688,1742,1354,1214,2718,5412,1685,1122,1078,782,1138,2813,2397,2384,1899,579,1239,1020,40,36,1983,1222,507,740,7,667,2271,176,1000,3197,6976,1685,2000,2065,2124,460,--,100,94,62,2718,9694,22541,15580,7911,11351,
应收账款(万元),72003,75620,98725,118273,161539,151832,155019,152814,33898,35690,35133,37563,44568,47131,46310,48332,37668,34519,31513,41286,30665,25463,29592,50042,33745,34309,35539,39207,38743,58020,35560,38785,41484,36823,33534,33634,24686,21714,17922,26830,30429,22867,14029,13605,12038,11951,11659,12190,
预付款项(万元),115343,87579,124768,95883,152202,102440,116780,70862,1228,1219,898,1283,2798,3177,3648,2254,5256,4495,6066,2104,4778,3719,3588,3761,9426,8945,6228,4527,10243,9592,7810,4276,4208,8909,7809,3677,8687,15076,15477,11166,7952,8662,12682,2761,3916,1459,1786,741,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),513,7485,6146,4970,3821,5318,2881,2716,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),--,6624,6213,6085,7125,7347,6850,8130,182,152,244,153,594,642,1129,584,548,792,614,509,595,436,470,460,609,679,712,645,1093,801,822,443,1229,673,731,616,1085,1091,714,587,1200,955,664,573,645,879,980,629,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--,
