报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-03-31,2006-12-31,2005-12-31,2004-12-31,
货币资金(万元),5679,6155,6279,4998,6234,7672,15737,11903,12150,12760,16402,11217,19626,2516,2231,3080,1632,2045,1731,3057,7210,4199,10086,10167,10695,10740,8486,7919,6466,3410,4457,7132,6300,7369,8324,9894,10016,12617,14324,10358,15125,9524,12011,16987,17778,651,2239,2550,2370,2009,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1815,1007,2000,8,192,309,274,118,--,200,--,70,1300,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,5,25,41,--,--,26,81,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收票据(万元),76,137,32,927,626,278,182,628,831,69,39,--,19,47,64,74,19,67,--,34,194,137,220,228,179,90,189,349,480,540,481,522,466,604,624,778,916,988,953,1401,1139,244,367,253,430,226,514,181,49,407,
应收账款(万元),4033,35769,36384,38009,41666,48396,37226,41315,39888,30327,22194,22831,18999,2867,2722,2304,2842,2911,2925,2438,2996,4156,3778,3698,4768,6026,7161,8149,9215,11356,10893,8540,9113,14115,12825,10580,12267,10063,9741,8222,8302,8690,9046,7937,9976,10091,8473,8795,5240,3938,
预付款项(万元),628,424,504,454,452,2554,1395,3010,1686,1641,1200,1920,551,422,141,184,117,263,165,278,190,154,199,277,290,726,1052,131,155,102,2344,2686,818,1650,1221,1205,1683,2996,2494,2098,2616,1383,476,318,81,52,237,172,95,68,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收利息(万元),--,--,--,20,11,--,--,--,--,--,--,--,--,32,32,36,38,48,67,46,42,132,--,--,--,--,0,--,--,--,28,25,15,28,31,28,22,128,75,58,17,240,192,134,48,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,3,3,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,138,0,0,0,--,
其他应收款(万元),--,1473,1733,594,859,1799,1884,974,1742,2067,1777,828,669,101,99,331,670,428,458,302,452,634,707,466,374,367,303,306,404,400,614,632,1818,1186,988,743,977,1559,1422,1447,535,507,586,977,782,956,460,1321,1926,563,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
存货(万元),2189,3183,3568,3874,3761,4240,4342,4021,3790,4320,4206,4250,4290,4240,4364,3943,3490,3374,2935,3087,3593,3778,3806,3123,3762,4150,3629,4070,5168,6667,6795,6071,6520,6507,6489,5838,5691,4419,4515,4374,3929,3968,4048,4028,4306,4337,3478,3554,3001,2132,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,80,80,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
其他流动资产(万元),25,13,18,2012,1529,913,13,1013,13,14,38,4136,4156,12139,13219,13128,15196,13000,14000,12000,10000,5000,100,--,--,--,0,--,--,2026,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,22,11,1,5,3,
流动资产合计(万元),12663,47154,48518,50887,55139,65852,60781,62866,60100,51203,45881,45303,48390,22363,22898,23161,24003,23953,23289,23244,24687,18380,19204,18232,20187,22098,21021,20926,21958,25799,25613,25608,25048,31458,30502,29067,31572,32772,33524,27958,31664,24556,26726,30634,33402,16472,15413,16573,12686,9120,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
长期股权投资(万元),--,854,927,1160,1160,1117,1117,1129,1129,996,996,1008,1008,--,--,--,--,450,439,415,393,338,322,309,306,358,357,318,316,331,340,381,436,25,25,25,25,34,34,34,956,1347,922,930,940,310,425,425,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
固定资产原值(万元),17947,--,42470,--,42245,--,42292,--,41076,--,40961,--,40006,--,16381,--,16120,--,17799,--,17745,--,25360,--,25218,--,25092,--,22889,--,24846,--,25269,--,20270,--,19295,--,15498,--,15060,--,14518,--,14158,--,--,12251,0,--,
累计折旧(万元),12137,--,29789,--,28278,--,27828,--,26936,--,27149,--,27396,--,8055,--,7474,--,7256,--,6649,--,10057,--,9179,--,8254,--,7288,--,6997,--,6619,--,5870,--,5158,--,4506,--,3986,--,3392,--,2896,--,--,2169,0,--,
固定资产净值(万元),5811,--,12681,--,13967,--,--,--,14140,--,13812,--,12610,--,8326,--,8646,--,10543,--,11096,--,15302,--,16039,--,16838,--,15601,--,17849,--,18650,--,14400,--,14138,--,10992,--,11074,--,11126,--,11261,--,--,10082,0,--,
固定资产减值准备(万元),1290,--,140,--,143,--,97,--,97,--,60,--,60,--,60,--,60,--,1368,--,1368,--,1323,--,1323,--,129,--,129,--,34,--,34,--,34,--,34,--,0,--,0,--,--,--,0,--,--,0,0,--,
固定资产(万元),4520,11580,12541,13299,13824,13810,14368,13464,14043,13385,13752,14227,12550,8193,8266,8335,8585,8715,9175,9482,9728,13723,13979,14261,14717,16261,16709,15051,15472,17576,17815,18077,18616,14218,14366,14274,14104,11406,10992,11198,11074,11283,11126,11049,11261,9687,8919,10082,8603,8568,
在建工程(万元),--,318,241,249,495,1335,1394,2825,2456,2077,1974,1828,3404,15,8,130,77,26,51,110,23,24,13,61,49,35,35,2102,2074,307,352,341,341,3498,3543,3285,3033,2883,2302,2030,1965,1590,1574,152,245,664,1261,1030,1072,261,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,15,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,159,--,-6,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,0,0,--,
