报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),131328,115259,91200,105883,142635,105033,81698,88235,94801,71124,39031,56763,48382,76519,76657,68117,46754,67735,57712,57041,29727,44256,38649,77361,47728,73501,48682,56526,58061,76706,12190,10478,7753,8169,18594,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,47,11,25,--,53,--,7,5,--,--,--,89,--,2,47,--,39,54,--,--,89,217,--,48,--,--,--,--,85,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),4690,4411,8696,12826,4159,5456,6506,5093,6407,4841,4201,6404,3645,4925,14418,15913,9948,13703,9371,10940,3450,9433,3786,3893,1222,3490,285,1496,224,302,1362,1372,184,209,2166,
应收账款(万元),201853,174035,204782,199788,183663,152506,168463,161398,166474,116504,142666,132998,119792,102507,111985,106030,107981,88890,110322,86337,80447,62201,88339,74406,63537,35262,57630,46948,43876,24449,32606,22872,14957,20545,18234,
预付款项(万元),31584,14486,22416,12617,30197,10267,6323,8438,6765,8073,13205,6415,9022,4430,8534,9421,13534,9460,17985,31948,28160,24975,2827,2064,1949,7424,1871,5381,1335,6659,851,238,1309,978,92,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,6,3,10,--,13,260,312,204,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),10268,7240,8492,11169,10416,8104,8264,8766,39421,7282,7611,6960,5622,6290,7115,4414,3795,3666,3267,2209,2658,2626,2308,1776,1467,1388,2859,1661,817,417,1083,879,523,388,1634,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),135917,108712,104867,110172,114108,94058,102645,115514,117605,95718,106308,110729,125781,128452,124078,122110,132830,126486,124841,118758,110261,95302,88334,78866,75685,58345,54178,48774,45542,37934,32059,28829,20670,12038,12567,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),14277,20740,16794,17695,11410,11722,5684,5767,1291,5675,3802,3623,4261,13954,1358,657,1964,2350,2749,1719,2475,1837,52,76,83,--,9,37,--,--,9,0,76,0,0,
流动资产合计(万元),529917,444929,457257,470174,496588,387198,379588,393221,432779,309219,316836,324152,316906,337281,344147,326710,316806,312329,326301,308953,257178,240718,224512,238443,191718,179410,165515,160824,149856,146551,80160,64668,45472,42327,53287,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),30993,30993,31993,31993,21741,21741,11741,8741,8741,8741,8741,5241,5041,5041,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
