报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),21178,31148,95228,106778,23462,20219,19189,19302,5884,9714,17883,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),65087,59136,66879,70520,62319,66719,43745,20901,24413,9198,7538,
应收账款(万元),78656,70878,59113,62078,60627,60027,41505,44443,29625,29565,26341,
预付款项(万元),1540,246,1114,450,179,135,264,1362,2429,1610,296,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),576,67,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),376,588,572,690,1286,1775,2469,3105,1375,597,16,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),31785,26584,28243,21902,23704,18924,25172,23760,26052,16249,18231,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),68500,70001,1408,1627,--,--,889,90,364,--,715,
流动资产合计(万元),267699,258648,252556,264045,171577,167799,133232,112963,90143,66934,71020,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),500,500,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),717,726,735,744,763,781,818,836,854,891,927,
固定资产原值(万元),--,118642,--,113254,107542,95712,81892,64598,62977,--,--,
累计折旧(万元),--,45833,--,42043,38728,35723,29700,27781,25814,--,--,
固定资产净值(万元),--,72810,--,71211,68814,59989,52192,36818,37163,--,--,
固定资产减值准备(万元),--,94,--,95,116,67,48,48,48,--,--,
固定资产(万元),74468,72716,72504,71116,68698,59922,52145,36770,37115,30970,33593,
在建工程(万元),1012,2930,3647,5504,4343,1117,5317,7367,903,4492,116,
工程物资(万元),--,58,29,62,63,31,9,25,29,9,6,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14924,14860,15105,15097,10993,11058,11263,11461,11399,8397,2692,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),521,529,577,626,552,349,490,276,243,153,126,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1450,1532,1410,1468,1689,1646,1242,1235,1081,1133,1085,
其他非流动资产(万元),469,105,87,263,2651,9609,363,3710,80,768,96,
非流动资产合计(万元),94062,93955,94094,94880,89752,84513,71646,61679,51705,46814,38641,
资产总计(万元),361761,352603,346651,358925,261329,252312,204878,174643,141848,113747,109661,
短期借款(万元),--,--,2500,21700,32200,35696,39000,45000,38500,30000,20000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),40947,38583,40961,36296,37403,41514,33692,18464,8654,7362,18364,
应付账款(万元),37446,30718,28476,30774,28036,27793,29620,22862,17860,12925,15618,
预收账款(万元),82,46,64,57,118,40,2,60,7,46,130,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2849,2601,2353,3211,2035,2730,2549,2043,2003,1370,1465,
应交税费(万元),1754,2959,1252,1267,3694,4040,2630,2811,739,1136,761,
应付利息(万元),--,--,3,28,37,44,60,63,60,50,32,
应付股利(万元),--,6015,--,--,--,--,--,1003,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),651,645,544,525,963,1023,988,793,1289,1110,641,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),83729,81566,76152,93858,104485,112880,108540,93099,69112,53998,57011,
长期借款(万元),--,--,--,1279,1279,1014,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),5784,4721,4871,3774,3965,2466,1515,--,1229,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,1609,--,1418,1607,
非流动负债合计(万元),5784,4721,4871,5053,5244,3479,1515,1609,1229,1418,1607,
负债合计(万元),89512,86287,81024,98911,109729,116359,110055,94708,70340,55416,58617,
实收资本(或股本)(万元),40100,40100,40100,40100,36000,36000,28650,28650,28650,28650,28650,
资本公积(万元),86833,86833,86833,86833,770,770,3215,3215,3215,3132,3132,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),9253,9253,9253,9253,7370,7370,5248,3496,3496,2493,1678,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),136064,130131,129442,123829,107460,91814,57710,44574,36147,24057,17584,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),272249,266316,265627,260014,151600,135954,94823,79934,71508,58332,51044,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),272249,266316,265627,260014,151600,135954,94823,79934,71508,58332,51044,
负债和所有者权益(或股东权益)总计(万元),361761,352603,346651,358925,261329,252312,204878,174643,141848,113747,109661,		
  
