报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),19336,23837,22055,20506,25193,33628,25081,31816,34875,27476,41441,47440,35855,39760,42831,38724,33542,37695,30767,48560,29326,35764,40653,49311,62789,61904,48518,58009,40383,41388,49290,54677,52458,47974,43379,43948,44977,50059,44195,49554,50244,49615,49532,50090,47463,54890,53293,9787,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),11309,7174,13436,11749,10082,7984,12913,9330,10136,15035,7912,18114,17868,13552,9989,7568,8033,7903,7923,2829,2795,776,818,794,784,800,828,816,816,775,9311,8988,8921,8657,8608,8640,8512,0,--,--,--,--,--,0,222,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,159,159,--,--,--,0,20,30,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收账款(万元),6037,5169,5802,5335,6215,5779,5140,5252,5664,7013,6322,5476,5838,5467,5540,5007,4798,4954,5512,5543,5506,4902,5796,5891,7046,5437,5667,5453,5767,4439,5177,3975,3457,3199,3065,2593,3120,1552,2013,1679,1952,1823,1380,1771,1854,1176,1018,1437,
预付款项(万元),3317,2629,5610,1471,1426,2325,2840,7217,2389,4037,12640,2523,1965,2249,2573,1569,2295,2826,3690,2732,3698,3600,4510,4338,7381,7488,10602,11702,6860,6011,5467,4913,4150,4953,5081,4975,5151,2238,2956,2889,2014,1378,2010,1124,1224,1104,572,3934,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),16,26,32,26,5,1,15,1,21,12,13,25,206,185,139,271,106,75,66,72,29,39,297,190,55,55,55,146,--,6,102,132,--,155,155,359,--,0,--,--,--,--,--,0,--,--,6,6,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
其他应收款(万元),--,1346,1690,943,1043,946,1721,816,1536,4012,2384,2199,2535,2267,1684,1527,2173,1386,1711,1240,1313,1511,2063,1527,1562,1272,1187,833,1046,1135,1067,795,118,250,349,305,487,368,408,265,234,322,235,327,386,280,143,173,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
