报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),12754,18641,28953,15455,8999,9335,3686,3488,2927,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),370,365,1590,1474,286,493,35,--,100,
应收账款(万元),19554,18729,18995,16552,16685,16914,11897,6138,4531,
预付款项(万元),2043,1377,1395,808,1312,1134,454,790,315,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1777,3115,1627,1088,1516,1374,760,593,1049,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),9797,9422,5197,6084,5231,7194,4637,4196,310,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),4087,3137,2950,2932,1871,489,853,436,252,
其他流动资产(万元),630,634,214,--,10,--,--,--,--,
流动资产合计(万元),51013,55419,60921,44394,35911,36933,22323,15642,9484,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1040,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),12816,4739,4466,4433,28167,2452,974,15292,5453,
长期股权投资(万元),11556,9514,3819,3881,3917,3728,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,952,--,890,--,813,823,--,617,
累计折旧(万元),--,694,--,672,--,556,477,--,193,
固定资产净值(万元),--,258,--,218,--,257,347,--,424,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),254,258,215,218,245,257,347,426,424,
在建工程(万元),5693,4448,2951,2001,23,2997,8259,--,1634,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),22412,22787,23158,23533,2457,22678,17014,5237,4261,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),98,104,111,118,131,145,125,191,244,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),700,796,758,731,669,642,602,567,456,
其他非流动资产(万元),4422,2365,2040,1990,--,--,--,--,--,
非流动资产合计(万元),58990,45011,37519,36905,35609,32899,27320,21713,12472,
资产总计(万元),110003,100430,98439,81299,71521,69831,49643,37355,21956,
短期借款(万元),10207,7316,7098,10099,12285,12416,10194,3850,4500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,
应付账款(万元),13503,10734,9711,10077,6622,7452,7034,5606,3621,
预收账款(万元),893,423,3,58,670,582,334,803,594,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),118,120,128,1275,267,912,1005,598,431,
应交税费(万元),473,495,702,1375,2220,2147,1088,985,475,
应付利息(万元),52,40,48,46,26,29,21,7,10,
应付股利(万元),--,77,217,--,--,--,37,37,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),129,107,148,198,199,247,264,287,2120,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),2753,2735,1167,1149,171,100,--,--,--,
其他流动负债(万元),2841,2558,1846,2144,--,--,--,--,--,
流动负债合计(万元),30969,24604,21069,26422,22461,23885,19978,12172,11751,
长期借款(万元),5690,5090,7240,7240,3400,3500,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),3113,2350,2380,2358,2389,1896,1778,1654,83,
长期递延收益(万元),948,953,1030,1035,1030,1062,831,579,263,
递延所得税负债(万元),20,10,7,4,132,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),9771,8402,10656,10637,6951,6459,2609,2233,346,
负债合计(万元),40740,33007,31725,37059,29412,30344,22587,14405,12096,
实收资本(或股本)(万元),10244,10244,10244,7683,7683,7683,7114,7114,6000,
资本公积(万元),41008,41008,41008,21099,21099,21099,13699,11696,2572,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),1169,1169,1169,1169,579,579,111,219,7,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),15824,14268,13600,13383,11967,9297,5232,3409,972,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),68244,66688,66021,43333,41327,38658,26156,22438,9550,
少数股东权益(万元),1019,735,693,907,781,830,900,512,310,
所有者权益(或股东权益)合计(万元),69263,67423,66714,44240,42108,39487,27056,22949,9860,
负债和所有者权益(或股东权益)总计(万元),110003,100430,98439,81299,71521,69831,49643,37355,21956,		
  
