报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),123172,106745,101246,84931,45637,72112,137152,205368,21386,52872,226061,217240,8367,9767,8379,6589,9909,9420,10254,10554,10388,16173,14409,11184,8098,10930,12282,12729,18628,12090,11095,14559,12252,11507,8013,12184,14910,17692,12654,12520,8529,11331,12502,39152,41212,46367,42241,46255,39931,44161,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融资产(万元),75063,--,--,--,--,--,--,--,--,--,--,1612,--,--,--,--,--,--,760,800,--,--,1200,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,500,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收票据(万元),--,--,--,--,--,691,--,149,--,402,250,16,19,356,127,25,10,2242,49,163,267,259,1028,196,749,755,416,61,332,311,71,237,28,40,114,80,41,158,218,213,234,446,144,156,200,385,339,306,299,414,
应收账款(万元),241895,189614,185128,145829,169672,138012,111199,99095,96453,74500,68794,64284,6798,4771,11299,8630,10241,12632,14180,13537,14550,13112,17155,17053,16635,18153,17735,17362,19290,21886,34280,31632,22615,34459,25382,26895,27803,27729,26163,27319,29452,27249,32850,32995,35601,35936,29018,28821,30834,33803,
预付款项(万元),12186,18270,26190,31270,38484,18380,62227,33718,16270,4712,9297,6937,171,123,496,525,568,579,1988,955,2285,853,2461,2046,2033,1639,1796,2937,2909,2591,4207,3110,5496,4160,3256,2406,3637,3165,3055,3809,3818,5490,3882,4842,4025,3711,3199,3289,2347,3262,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收利息(万元),337,208,--,262,200,26,--,1,3,3,--,37,--,--,--,--,--,--,--,--,--,--,45,31,5,5,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),--,23101,25009,25144,22852,24435,23981,23358,23767,18829,26664,35990,1002,809,1367,1023,1073,1086,2089,2501,2350,1560,1927,1950,2686,1017,4923,7100,5391,4827,8254,7686,8605,6845,8419,12077,7919,7855,9162,8806,9779,9900,8791,8714,9899,9374,10353,9046,7701,7696,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
存货(万元),69,0,--,--,--,--,--,--,--,--,--,--,4047,3635,8358,8721,9053,10374,13388,11847,12187,12264,12836,14980,15230,15183,17037,18697,19817,18786,24894,23746,25519,23682,28190,26126,34010,33191,36140,35859,36655,35149,33160,32733,28834,27062,28561,28712,29331,25749,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
一年内到期的非流动资产(万元),25272,17134,17912,21190,15335,6171,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他流动资产(万元),33148,81373,110466,101839,144854,138230,101964,12325,199399,179385,1044,926,251,241,1037,935,256,27,--,--,1,465,--,20,--,--,--,0,1,5,9,108,224,7,74,89,133,20,56,92,169,--,78,16,140,0,423,514,593,0,
流动资产合计(万元),536458,436446,465952,410464,437033,398056,436524,374013,357278,330703,332110,327043,20656,19702,31063,26447,31110,36360,42708,40356,42028,44685,51060,47459,45436,47682,54189,58886,66367,60496,82811,81077,74739,80700,73449,79857,88452,89810,87449,88617,88635,89566,91908,118608,119912,122835,114134,116943,111036,115084,
发放贷款及垫款(万元),--,66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
可供出售金融资产(万元),--,42531,7700,7700,6700,5300,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,147,146,150,--,0,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
长期股权投资(万元),10382,11295,11107,10381,9879,9341,9504,7944,7238,144,150,155,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,165,--,165,165,20165,21064,21248,21248,21248,21248,21248,1248,1370,1370,1208,1208,2160,6066,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,497,503,5410,5609,6214,6300,8252,8203,8316,5436,4306,4359,4311,4396,875,333,340,897,763,2439,--,2458,--,1698,1707,1717,1726,1736,1745,1755,--,--,--,0,--,--,0,0,
固定资产原值(万元),--,1968,--,1995,--,1615,--,1570,--,1493,--,1505,--,16970,--,25573,--,25059,--,22595,--,25654,--,27118,--,26513,--,34089,--,33419,--,31165,--,30925,--,32043,--,35073,--,32303,--,32478,--,34102,--,33751,--,34688,0,34657,
累计折旧(万元),--,985,--,885,--,725,--,605,--,543,--,500,--,7234,--,9979,--,9308,--,8654,--,8476,--,8167,--,7313,--,9552,--,8737,--,10353,--,9543,--,10133,--,12021,--,13577,--,12745,--,12026,--,11205,--,10742,0,9645,
固定资产净值(万元),--,983,--,1109,--,890,--,966,--,950,--,1005,--,9736,--,15594,--,15751,--,13941,--,17178,--,18950,--,19200,--,24537,--,24682,--,20811,--,21382,--,21910,--,23052,--,18726,--,19733,--,22076,--,22545,--,23946,0,25012,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,18,--,397,--,397,--,405,--,405,--,300,--,300,--,43,--,43,--,25,--,25,--,25,--,25,--,230,--,230,--,230,--,230,--,230,0,230,
固定资产(万元),--,983,1049,1109,1130,890,917,966,904,950,948,1005,9547,9718,15138,15197,14911,15354,13669,13536,13493,16774,18261,18650,19082,18900,23703,24494,24652,24639,19731,20786,21020,21357,18167,21885,22713,23027,18949,18495,19114,19502,21504,21846,22146,22315,23239,23716,24262,24781,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28,--,--,--,--,--,4029,2084,395,--,5653,5498,5241,4108,6395,2745,1691,1230,4745,4445,4091,4054,74,46,--,0,--,--,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,6,6,6,6,6,6,6,6,6,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,9,--,--,--,--,--,--,--,--,--,1,1,--,1,1957,4883,4883,4883,-0,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
无形资产(万元),32927,34851,36654,35862,35859,38204,39688,41544,43828,44599,42184,8957,1162,1163,4596,4629,4670,4704,4753,4793,4822,4873,4996,5020,5089,5163,6032,6114,6195,6278,6349,6416,6521,6591,6705,6774,6866,6958,7050,7142,7234,7325,7277,3503,3575,3646,4336,4215,4289,4353,
开发支出(万元),2636,2554,2515,2251,2128,1980,2093,2187,1540,2122,1278,826,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
商誉(万元),247775,250739,251104,245103,237596,243220,245567,248709,251564,252425,234781,233797,--,--,4,4,4,4,4,4,4,4,4,4,4,4,53,53,56,53,495,495,495,495,495,495,1015,1015,1015,1015,1015,1015,1015,1015,1015,1015,660,660,0,1078,
长期待摊费用(万元),1126,1296,1013,1158,1332,1264,1072,15358,22912,16558,12083,11614,9,9,9,12,10,13,15,2,2,2,3,3,3,3,3,4,4,4,--,--,15,--,--,0,3,13,22,32,41,52,62,72,83,96,17,20,34,44,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
递延所得税资产(万元),6622,8204,4175,4389,3032,4452,1521,1555,1321,1327,2449,2437,156,156,163,163,153,153,460,460,468,460,537,486,288,486,288,288,272,288,232,228,212,223,233,233,731,732,1109,1120,1103,1103,502,508,492,492,437,435,441,439,
其他非流动资产(万元),1,1,1,23,23,23,2,--,313,299,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
非流动资产合计(万元),338530,352519,315317,307976,297679,304675,303364,318264,329629,318424,293872,258791,11377,11555,25326,25620,25967,26532,27160,27005,27138,27551,30064,33404,33660,33834,34985,33369,31913,32159,33223,35862,33669,35231,32161,33994,54891,55755,55864,55232,55591,56200,51828,28387,28680,28934,29897,30253,31186,36761,
资产总计(万元),874989,788966,781269,718440,734712,702731,739888,692277,686907,649127,625981,585834,32033,31257,56389,52067,57077,62893,69868,67361,69165,72235,81124,80863,79096,81516,89174,92256,98280,92655,116034,116939,108408,115931,105609,113851,143343,145565,143313,143849,144226,145765,143736,146995,148592,151768,144030,147197,142221,151846,
短期借款(万元),27710,31580,35050,10920,9400,10000,12947,8000,6000,2000,--,--,10200,8200,12277,12740,14440,17930,31290,27770,26990,29700,32943,28943,29843,32243,34700,34700,29420,31820,33379,36306,33156,22799,27367,32064,29884,29165,56500,55851,53697,48156,51376,56027,54625,55932,49889,56128,48694,53534,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,0,--,--,0,0,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,569,486,--,899,484,--,4239,4279,4375,4316,4195,4347,4387,4387,1,1,--,--,--,--,--,--,0,--,892,1778,616,270,4273,3600,4000,4000,8021,12000,8000,8000,8000,
应付账款(万元),--,54422,--,48929,66135,51046,44949,37238,55167,41051,43447,40741,3529,3095,7580,8556,9106,11154,11259,7368,8908,8526,12165,13989,12635,11849,13488,15560,18449,17408,22905,22166,18812,25476,19579,18893,23448,25435,19876,20161,18692,19066,20101,18653,18856,20468,20295,19354,22785,21792,
预收账款(万元),20442,19779,23042,26789,31166,19691,24338,22818,12905,7166,15198,14478,608,416,1096,1301,1329,965,1464,1052,895,898,2345,2604,2462,3808,1820,2937,10516,3597,5593,6638,1221,5191,5344,6118,6625,5645,9985,10395,14203,14549,6970,4114,5473,2994,1580,2152,2571,2105,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付职工薪酬(万元),22425,23989,6188,6163,11894,10592,2978,1688,758,1483,888,900,147,467,467,451,404,517,467,458,447,639,447,478,465,645,420,416,408,574,464,386,415,411,374,378,417,467,461,450,429,446,541,392,337,432,563,607,735,1389,
应交税费(万元),18407,16082,12794,12116,12931,12239,8412,7436,5628,7532,3889,2649,342,587,380,249,472,536,111,-59,299,612,183,-123,-107,757,-11,-171,-264,-310,-452,-474,246,2408,19,-493,-184,-136,13,-508,-148,209,-151,-168,-156,813,124,-155,-494,401,
应付利息(万元),44,54,--,6,38,41,109,54,4,3,76,18,--,17,12,24,7,39,--,20,20,58,36,36,20,63,--,13,9,52,--,--,--,34,--,0,--,0,--,0,--,--,421,--,421,0,421,--,590,0,
应付股利(万元),2,2,--,1397,64,64,--,--,--,--,--,--,--,--,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,359,359,359,359,359,359,359,359,359,359,359,359,--,421,--,421,--,527,0,592,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,0,0,
