报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),314404,307753,254409,114543,90241,98162,74099,70148,19747,16799,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,5,2900,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2787,807,439,721,469,1625,675,399,--,--,
应收账款(万元),26871,20442,17575,12946,7397,7160,9294,10048,8181,8323,
预付款项(万元),34145,14938,11182,7724,4641,4946,6626,8960,9044,8008,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),7464,4688,3389,3406,1927,2309,2739,1622,1667,1577,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),71764,71902,68795,75694,48013,36202,34436,35240,32633,20030,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3401,11479,6061,4857,3095,1251,264,705,198,609,
流动资产合计(万元),460836,432007,361849,219891,155783,151655,128133,127122,71474,58246,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),102,102,102,102,102,102,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,102,102,175,230,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,209819,--,199949,161895,--,103722,--,--,--,
累计折旧(万元),--,53415,--,45658,33062,--,19953,--,--,--,
固定资产净值(万元),--,156404,--,154291,128833,--,83769,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),162251,156404,153961,154291,128833,97260,83769,69875,59780,48654,
在建工程(万元),118381,94398,68796,57009,17013,14255,9902,15432,5986,4738,
工程物资(万元),--,--,--,--,--,--,--,--,--,35,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),101810,102354,102277,102473,75488,74690,69701,70434,61411,8001,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),298,338,378,339,202,7,13,36,105,129,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4371,4930,3830,3267,2517,2215,1333,1519,818,672,
其他非流动资产(万元),53311,65996,42872,17471,12830,6465,8624,2830,--,26421,
非流动资产合计(万元),440524,424522,372214,334952,236985,194993,173444,160227,128276,88880,
资产总计(万元),901359,856529,734064,554843,392767,346648,301577,287349,199750,147126,
短期借款(万元),10000,15322,15490,10344,21230,22000,37200,42000,37500,26000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),19088,15293,11385,21638,16775,20746,10205,8366,6667,6744,
应付账款(万元),69183,66815,53806,47255,40405,26071,30893,27894,14361,5979,
预收账款(万元),117207,131652,95242,107979,75094,83107,62522,57342,57294,52328,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),15565,14785,11373,26479,18073,10813,7051,8421,4218,2583,
应交税费(万元),11753,8547,7921,13492,3295,5166,5295,7603,7908,1580,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),34667,28833,26875,26477,17753,15075,13255,13482,6330,8157,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
