报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),112044,57008,115463,62072,121223,43489,80254,56870,85562,63759,39745,83055,91106,22059,17720,18991,45801,49999,30873,22085,22823,9109,13966,11104,7880,6378,6647,3200,4767,6230,7858,830,6297,4045,433,1849,1395,695,1582,598,1642,4410,23479,33560,1029,829,879,3397,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,0,--,--,0,
应收票据(万元),38,60,30,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,452,544,319,537,
应收账款(万元),8944,10840,12184,10197,1464,313,303,1613,2340,548,334,428,2966,394,557,966,1299,3699,1605,2271,--,--,512,1319,214,214,281,281,358,482,482,482,482,482,622,868,595,595,595,595,697,408,--,2865,2120,2310,2435,1580,
预付款项(万元),2001,2667,2022,2328,4322,2071,2966,1291,5238,6554,1342,1378,763,1469,730,496,5618,234,1475,124,92,17,17,75,--,--,279,--,--,--,--,--,--,0,--,0,0,0,0,0,0,0,1270,--,471,619,469,329,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,0,--,--,0,--,--,0,
