报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2006-12-31,
货币资金(万元),265773,271826,294828,285962,208444,228322,256283,369554,364814,390611,454473,390549,360435,376562,377041,387997,467394,419758,451940,481795,474693,487900,501928,526393,558401,533892,494512,592579,601340,587668,589190,664210,696181,648913,695426,709680,760675,729054,788625,946574,971365,979985,932197,131629,130015,179564,250842,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,40197,40284,50350,50495,50831,45510,23000,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,0,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,0,0,--,0,
应收票据(万元),120177,133600,108777,90425,89861,58950,51117,58675,46250,33785,28176,38082,58855,43352,51973,43738,47258,52745,49616,31714,50358,48121,42665,37429,60195,63500,78363,68003,82872,83779,53831,44703,34866,28331,32623,46501,42122,32621,14606,9327,17605,18696,18471,11704,5873,5507,2240,
应收账款(万元),39843,43968,51578,57283,34552,46426,40616,47002,48262,41493,38030,42393,38676,47656,57763,53541,51402,56122,49578,47554,46059,45147,49175,58557,34089,31588,50102,42292,35700,43377,38678,38369,33599,42033,37289,43844,28026,38416,55227,16562,15951,57168,55542,77883,44750,31696,18719,
预付款项(万元),5005,41338,24574,43201,7824,61059,44571,42672,23699,43127,37097,48058,102786,45171,45605,43982,36864,46479,43091,54064,41694,38083,34126,38715,29236,66983,53278,58887,42389,58524,32363,50834,54284,61491,57442,86764,47013,108459,52122,19995,13911,12417,10710,7270,5232,9153,12576,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,0,0,--,0,
