报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),34629,37749,192550,32651,177065,13204,28045,23931,22003,5950,67904,67133,41629,75387,103169,59988,19531,44256,38760,42370,32191,39952,34426,47903,46142,33407,46360,49285,39181,41906,58999,24690,25787,21433,24396,24003,39253,22048,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5000,1500,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,
应收票据(万元),759,1365,2855,2690,1875,2433,5570,4648,1537,781,4824,4797,1856,854,1651,7966,5927,8037,7939,21634,5722,6988,11774,17139,1917,16370,22705,12281,22374,32847,16172,14884,16930,12721,16067,15100,37536,36545,
应收账款(万元),8212,7958,11090,13990,15156,16215,19391,21945,26493,25889,25841,28123,35786,40659,43073,44084,49606,47682,48956,51225,55332,54888,50618,50357,51276,49454,46457,47498,46573,42240,39283,49720,32964,30777,37703,24600,18948,22067,
预付款项(万元),1587,1201,1253,1759,3016,1021,1339,1893,2399,467,2105,2462,2205,2181,1376,2170,9102,2251,3180,3636,6168,1727,1709,3015,8972,4825,18946,19224,15379,10826,22071,10112,4046,3701,4425,4714,7596,13513,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,0,0,
