报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),99771,117918,101444,60262,16784,14520,24650,14643,14311,21075,20576,24554,13602,13695,9740,6345,7899,11102,6236,5879,5581,6001,6576,15034,6408,4082,5251,5061,7169,9519,13638,5828,23892,15548,29179,35225,6797,4272,3666,2257,5613,10171,11093,4770,5876,2075,2585,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),15102,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,11635,17670,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收账款(万元),12469,8405,7517,20337,2023,1378,1608,2634,2429,2157,1716,1428,1417,1792,1238,1219,1338,1261,1314,1737,1728,1332,989,1185,1052,1068,705,721,618,598,363,472,413,380,265,363,237,297,413,239,323,322,257,266,225,220,218,
预付款项(万元),102421,50044,91284,38271,8538,8503,6760,20817,17462,10877,10824,14741,13603,11667,12863,16760,16582,8954,9102,17359,16397,15974,14828,14821,15211,7394,7680,6506,6165,5869,5390,6171,1241,2503,4429,4878,4150,3721,2825,4873,3785,2427,2414,3015,4827,5418,5866,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),249,256,266,134,271,271,271,271,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,26,26,26,26,26,26,26,26,26,26,26,119,119,26,26,26,324,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,--,--,--,0,
其他应收款(万元),8449,8169,7306,38732,30025,31804,35087,23726,22805,25728,25604,27692,26199,25052,23835,27120,27402,30804,28763,31370,31981,30489,31428,30295,25292,34488,30510,29940,32167,29551,25827,31727,28225,32248,18959,3599,18626,3706,3382,9710,9104,9457,9595,9315,8962,4577,4538,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),162040,96971,139396,94225,15802,11368,29787,69376,64241,57315,53115,48327,43961,40735,38664,29272,27470,24925,11855,11117,11178,10851,10975,10898,10782,11120,11809,12178,12310,13436,15487,16888,17972,35656,53900,56600,54434,50335,45498,38270,34684,30893,28680,25350,28688,29923,30952,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),2600,7300,5100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),12042,56450,16587,15863,1441,--,871,400,400,--,--,450,300,300,--,200,0,450,--,300,300,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),415143,357168,386569,267825,74910,67870,99061,131893,121674,117177,111860,117218,99108,93267,86366,81035,80811,77522,57296,67788,67488,64673,64823,72259,58771,58179,55981,54432,58454,58998,60729,61112,71769,86361,106757,100691,84270,62357,55810,55375,53536,53295,52066,42716,48578,42212,44158,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),2000,2000,2000,2000,3082,3082,3082,3141,1141,1141,1141,1141,1141,1141,18416,8169,6626,6487,7696,27637,23501,26412,27362,29967,35490,28429,28695,35312,39468,39468,38670,40864,40532,54297,63142,46949,57722,79023,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),18152,17561,17459,14367,3277,3329,3387,3497,3505,3516,3528,3559,3576,3578,3596,4769,4759,4794,4818,5005,5025,5052,5076,5117,5143,5155,5186,5099,5127,5678,5168,7192,5212,5191,1315,1315,1315,1315,8115,8111,8111,8111,8111,8100,8100,8100,8100,
