报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),48035,32302,26770,50403,38149,27957,32373,25903,14308,18321,18077,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,25,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),299,10,--,--,39,25,78,--,--,--,--,
应收账款(万元),4895,4287,4705,5044,4755,5153,3472,3154,3245,3636,2778,
预付款项(万元),2982,3038,7003,4915,2648,2015,1898,1597,11302,12891,6051,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,277,277,--,
其他应收款(万元),3186,4540,3460,3941,6504,10093,9201,8328,16531,14422,20255,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),1211,1208,1489,1071,827,1110,972,1183,1380,1216,1827,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),3100,21100,27000,5000,19000,--,--,--,--,--,--,
流动资产合计(万元),63708,66486,70426,70373,71922,46353,47993,40165,47043,50763,49013,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,464,
