报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),91215,83494,106276,121368,202424,198359,347493,302020,271267,333654,272997,379394,199758,182256,66102,349028,205795,285870,143652,433411,510358,27529,28753,32820,34445,30767,43905,27337,21629,19906,27744,30374,37942,48658,4688,4596,3478,1376,467,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
交易性金融资产(万元),24195,32636,45530,52924,36347,31767,33070,32791,42537,43068,15603,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,350,350,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收账款(万元),381371,198699,206797,158520,291038,203842,144423,137389,253739,145457,123963,11419,8471,5911,14019,15965,5339,3179,4196,4327,511,274,198,599,1008,36,147,55,585,562,508,69,80,636,2,181,316,330,617,
预付款项(万元),76638,49781,77279,60593,54039,61086,54976,42992,65780,69057,154164,101051,29398,11031,10991,17269,12404,13149,16319,12663,1430,2215,3200,2120,1469,2181,8495,6362,6246,6880,1679,3324,5222,3402,749,1191,1054,972,982,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收利息(万元),7837,7511,--,7660,9283,8060,10678,11990,9414,6888,5376,10167,9424,5465,3672,1667,1951,633,--,23,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,1150,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他应收款(万元),--,15431,40975,33804,35378,27719,19433,16029,22759,13656,63937,15174,19395,16872,10145,3058,2895,2706,2080,1736,2128,1541,4184,3736,1666,2887,2785,984,233,221,1252,1875,286,140,378,522,375,1063,691,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
存货(万元),206787,132538,154825,167723,247066,106613,104948,79480,94825,55278,79078,23321,21386,22438,22371,22949,26949,26098,20884,20872,26405,14624,19150,16422,16117,14644,17451,14593,12958,15068,19184,14700,13296,7728,8463,5647,6566,6346,5281,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
一年内到期的非流动资产(万元),6181,17847,2085,1384,1414,1501,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他流动资产(万元),68336,91617,112844,176179,148542,129087,266908,368242,431113,416538,313162,298953,403234,398895,454598,179138,250503,192520,350286,52379,2087,1807,1870,1706,1280,865,470,290,--,41,--,--,--,--,0,--,--,--,--,
流动资产合计(万元),881473,629554,746611,780154,1025530,768034,981930,990933,1191433,1083596,1029429,839479,691066,642867,581898,589424,506187,524155,537416,525412,542919,47990,57355,57402,55985,51379,73253,49621,41651,42677,50367,50342,56826,60564,14279,12137,11788,10087,8038,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
可供出售金融资产(万元),--,74577,66610,66601,64710,64827,64318,68594,68329,67995,6591,6363,6975,10527,11827,4145,3061,2909,2909,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,2794,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
长期应收款(万元),48281,52309,47811,47709,52429,52366,33018,44179,68233,47239,26612,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
长期股权投资(万元),51742,52174,56058,56891,56877,56877,34470,33000,33000,33000,95591,33000,33000,--,--,--,--,--,--,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,--,--,--,--,0,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
投资性房地产(万元),10611,10901,7409,1419,1290,1332,1414,1390,1486,1448,1389,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
固定资产原值(万元),--,316536,--,308309,--,344055,--,185845,--,184782,--,80755,--,80370,--,64538,--,62588,--,62557,--,59662,--,50161,--,47920,--,34182,--,33303,--,9552,--,6516,0,5705,4603,--,--,
累计折旧(万元),--,21773,--,17670,--,14425,--,12553,--,10329,--,17259,--,14446,--,12175,--,10288,--,8469,--,6762,--,5340,--,3861,--,2841,--,2148,--,1592,--,1434,0,1305,1190,--,--,
固定资产净值(万元),--,294763,--,290640,--,329630,--,173291,--,174453,--,63496,--,65923,--,52363,--,52300,--,54088,--,52900,--,44822,--,44059,--,31341,--,31155,--,7960,--,5082,0,4401,3413,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
固定资产(万元),--,294763,287674,292567,318689,329630,171769,173291,175161,174453,96591,63496,64763,65923,51432,52363,52245,52300,52655,54088,53654,52900,48119,44822,45269,44059,37878,31341,31660,31155,8018,7960,6001,5082,4339,4401,3413,3243,2809,
在建工程(万元),--,43390,44031,16250,16842,16421,20292,19033,19418,18542,19599,20632,20637,18154,28350,27905,27879,25031,26112,24152,7417,6374,5469,6899,6418,5852,1387,559,554,639,20680,17981,12711,10971,8241,8162,7079,3141,1090,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,3,4,4,4,3,4,1,3,8,5,5,2,--,1,1,--,--,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-5,--,30,--,121,--,65,6,8,--,118,39,-20,--,--,90,--,--,0,--,--,--,--,
生产性生物资产(万元),26232,26505,27526,28667,25506,25189,25587,22860,9933,9398,7318,8569,7491,6606,6509,5858,3234,3636,4527,3617,3715,3710,4004,4250,4418,4678,5096,5293,7188,6933,4322,4625,4303,4526,3022,2956,2799,1819,1790,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
无形资产(万元),79182,82359,75497,79628,76989,80655,45630,45982,46035,46057,131758,15209,15314,15354,15321,15427,15532,15585,15682,15777,14440,14531,11587,11666,10962,9912,7549,5013,5019,5050,4907,4937,2388,2364,2365,2382,2416,1766,1413,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
商誉(万元),54336,55730,110330,110249,122152,126023,113647,111739,118098,116333,69316,1184,1184,1184,1425,1433,1184,1184,1184,1184,1184,1184,1184,1184,1184,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
长期待摊费用(万元),3923,3976,3969,4006,2209,2323,314,443,334,354,343,1939,2874,2465,3299,4099,4986,4794,5529,6745,5196,2412,2518,2436,2108,2190,494,283,297,307,63,73,--,--,0,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
递延所得税资产(万元),6276,7776,11889,6356,2749,1711,8718,11987,17531,16168,14454,362,256,316,176,176,9,9,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
其他非流动资产(万元),46005,42430,40640,44637,43349,34288,22772,22369,20048,22348,75048,76018,76018,68662,58153,3153,28126,28126,--,2143,483,483,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
非流动资产合计(万元),747681,746888,779445,754980,783788,791643,541948,554866,577607,553335,547403,226773,228512,189192,176492,114558,136255,133577,108633,110710,89215,84598,75951,74264,73369,69699,55528,45532,47700,47085,37991,35667,25403,22943,17967,17901,15707,9969,7103,
资产总计(万元),1629154,1376443,1526056,1535134,1809319,1559677,1523878,1545799,1769040,1636931,1576833,1066251,919578,832058,758391,703983,642441,657732,646049,636121,632134,132588,133306,131667,129354,121078,128781,95153,89351,89762,88358,86009,82229,83506,32246,30037,27495,20056,15141,
