报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),26693,29101,30363,30775,28741,22819,26765,18062,18085,11331,6724,8427,9811,6428,15222,15937,13768,13994,14859,18544,22833,24732,27386,25481,28683,32795,36532,36920,40989,43152,42510,45036,49004,2872,891,934,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),7330,5433,4861,3849,4809,5691,4298,4650,4575,5941,4089,4161,5050,4948,4483,5010,5084,5492,3789,3831,3182,3950,2874,2598,2190,2740,1797,1558,1200,2058,1076,1039,788,1399,911,720,
应收账款(万元),129546,123393,106558,94366,99463,83930,87165,86712,84203,85802,40062,37387,37608,29369,28179,25880,20889,18655,19205,17269,14211,13110,12821,12720,12280,11834,12282,11507,10288,9442,10898,9649,8872,7909,7120,7939,
预付款项(万元),45756,8647,13935,10563,12852,8366,19993,10542,16009,4514,2126,2839,3212,1260,2789,1539,3979,2269,3913,1347,1511,1483,1228,1179,1740,1030,1269,776,703,642,803,188,144,67,224,141,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,0,--,--,--,0,0,--,0,7,17,21,42,46,39,33,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),14966,22791,25134,28202,27981,24040,23079,24450,21322,17219,849,900,1209,2006,1701,729,476,452,540,2032,1510,995,695,1060,754,515,1177,976,945,363,278,334,189,295,357,620,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),26083,22333,22542,23683,25725,24782,21606,19731,20507,18944,16847,18436,20403,20499,18045,14970,17010,17266,14869,17113,13839,11971,10212,9695,8607,7989,7906,7026,7074,6734,5662,5165,4792,4439,3635,3183,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,0,0,0,--,0,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他流动资产(万元),1976,1311,942,1545,1877,1828,1918,6325,5020,5267,1385,1452,1505,1202,1010,736,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,9,0,0,0,
流动资产合计(万元),252348,213010,204335,192982,201449,171457,184824,170471,169721,149019,72082,73609,78815,65734,71472,64847,61277,58162,57175,60136,57085,56241,55216,52732,54254,56903,60963,58763,61200,62391,61227,61421,63799,16981,13138,13537,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
可供出售金融资产(万元),--,--,--,5,5,5,0,0,2712,2712,2712,2712,--,4727,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
长期股权投资(万元),--,--,--,0,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
投资性房地产(万元),465,464,819,826,838,846,--,0,0,--,0,929,935,940,946,951,957,962,968,--,979,984,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
