报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),110556,118848,126132,55155,35723,33353,28672,12734,10263,6765,4071,6136,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),177,168,--,--,--,--,--,--,53,405,57,136,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),28,56,20,27,--,52,159,20,234,231,186,352,
应收账款(万元),11065,9970,6751,8398,5742,6378,4246,5934,4080,4427,4069,4942,
预付款项(万元),5454,3690,2323,2289,1301,1113,543,654,297,423,1027,593,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),131,137,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1628,1096,876,811,755,1319,640,1583,751,951,356,354,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),15046,12290,11397,9982,10864,9738,10721,7244,6379,6812,6599,4438,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),3,9,44,664,253,367,--,--,--,--,--,2,
其他流动资产(万元),1417,1833,5384,2015,4085,1181,1858,1024,912,792,141,60,
流动资产合计(万元),145504,148097,152927,79341,58722,53501,46840,29192,22969,20806,16506,17013,
