报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),27207,41433,69520,55710,26373,53529,54305,74796,64958,59302,74087,70709,59926,44330,52803,39273,16013,21905,25716,21658,13359,21739,13460,22270,20105,15299,27902,30849,29194,29509,23497,33744,20093,16753,10149,13710,19676,14707,16545,22121,29738,21321,26060,24394,43893,46637,39068,40904,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
交易性金融资产(万元),425,509,--,--,--,--,345,342,307,302,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,18,17,41,17,14,11,8,7,6,15,15,17,8,8,5,5,
衍生金融资产(万元),--,--,--,--,2720,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收票据(万元),2257,2468,2455,2306,119811,2390,3044,2843,1880,3379,2731,2678,3791,2384,2978,2493,3242,3494,3517,2214,2308,1245,1990,2623,2881,3242,4264,2780,4179,3209,2916,3738,2853,3364,2826,1659,2484,1793,1378,1607,1311,1107,1332,739,294,342,964,1225,
应收账款(万元),142482,147493,163763,148662,48917,132578,150677,135162,225143,215914,225002,151901,206248,131159,116750,104300,53042,49389,48642,46357,53264,53383,51408,44507,42907,41570,38912,40177,39064,38481,34976,31082,28985,26513,22578,20442,26914,24707,22463,23425,27228,26570,23820,21042,29141,28464,28436,26887,
预付款项(万元),41966,43234,44720,39677,--,60792,52306,29033,32307,41812,31603,30650,16174,22722,17133,14440,6529,5978,5410,2892,5532,6379,6327,4456,4516,3811,5033,2511,4627,3210,3897,2312,3162,4395,4320,2494,2817,2266,4154,4420,4158,4471,4915,3297,3191,4577,5224,6185,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,0,0,0,0,--,0,
