报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),160295,156114,91654,95759,94171,149279,192830,24572,18689,51612,22684,39549,20192,32867,10637,11635,12208,20061,24269,21510,23239,28127,32105,32449,32372,51037,9022,9504,6838,5023,2362,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2000,--,25,27,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),115253,66314,58378,52892,54827,56077,48725,32108,31704,27205,31939,29184,34165,36958,35190,33217,31063,28855,26292,24627,23134,20187,18715,15526,12656,8366,5636,5506,4554,3986,1105,
预付款项(万元),61681,44419,51525,55888,47539,49492,42352,48513,24770,24440,27133,19493,24906,13341,19173,21614,27530,19873,19267,22313,20060,16802,18835,17816,13138,3840,5452,5167,3136,908,2574,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),35406,16657,19226,15160,19328,14990,12640,8881,3526,4327,661,3612,2086,1015,1865,1486,1961,1713,1851,1357,1517,1197,1738,681,1667,524,239,301,278,338,1723,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),437513,388036,304104,247631,254867,257305,181110,154248,121230,80933,59142,35446,35147,29433,14606,14048,13952,14081,12505,12477,12577,11183,9218,6123,8003,7799,7790,6213,7547,7435,6466,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21561,8865,30669,71197,54813,29531,4418,3143,3419,2239,946,1027,1594,1151,--,--,--,--,--,--,--,--,5,4,3,16,--,--,--,--,--,
流动资产合计(万元),833709,680405,555581,538554,525564,556674,482075,271466,203338,190755,142505,128310,118091,114765,81472,82000,86714,84583,84185,82584,80527,77495,80616,72599,67840,71582,28139,26691,22352,17690,14231,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),10380,11350,9750,9750,9250,9250,13750,7399,6920,8144,10856,1286,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),6204,6197,6385,6386,6443,4517,8675,7173,7404,7274,1082,1087,1662,1110,1155,1065,1050,1050,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),6599,7155,6688,6742,6797,6851,6537,6589,6549,6281,5699,5744,5658,5343,4695,4733,4194,4234,4940,2755,2792,2829,2684,2705,2122,2138,1507,1518,1411,1323,1032,
固定资产原值(万元),--,17164,--,17193,--,15874,--,12098,--,10077,--,6217,--,6010,--,5375,--,5331,--,6195,--,5873,--,5345,--,4959,--,5307,5391,--,--,
累计折旧(万元),--,5097,--,4283,--,3606,--,2938,--,2601,--,2371,--,2172,--,1877,--,1645,--,1648,--,1580,--,1323,--,1192,--,1175,1034,--,--,
固定资产净值(万元),--,12067,--,12910,--,12268,--,9160,--,7476,--,3846,--,3838,--,3499,--,3687,--,4546,--,4293,--,4022,--,3766,--,4132,4357,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),12881,12067,12684,12910,12148,12268,9711,9160,7959,7476,4124,3846,3792,3838,3384,3499,3575,3687,2572,4546,4251,4293,3964,4022,3717,3766,4157,4132,4357,4530,4918,
在建工程(万元),1464,132,56,20,406,406,244,--,--,--,--,--,--,--,--,--,--,--,--,--,--,232,212,108,235,156,--,--,--,--,--,
