报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),84651,85335,88949,67875,66290,41944,56170,63277,93562,67594,44416,59089,112054,33887,53032,39033,36336,39087,44756,26724,38240,37343,72969,33017,39028,27697,61566,80950,26377,24197,14241,20290,15627,17515,19879,18236,17277,10709,14263,8845,8547,13813,10067,18897,10777,14195,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,30,30,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),0,0,--,0,--,--,--,--,--,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,--,0,0,
应收票据(万元),19402,11754,9879,10293,16147,6248,2044,6786,2205,9683,10143,18540,3395,19959,3469,10701,3803,13718,1906,2947,3965,9688,3774,7976,6723,20065,7584,7339,2267,3554,2308,3104,2677,5436,1998,2483,1424,2959,1736,1646,830,1491,761,538,732,1122,
应收账款(万元),75132,138755,159889,150375,160676,133096,148431,123011,113995,73669,89624,72790,66452,38390,66129,51772,63698,28005,53514,47711,33697,17737,21624,17749,16519,12623,17724,21098,22752,18876,32076,31489,32623,25698,35129,35245,33172,28358,38963,38733,38468,32155,40640,42730,39676,34314,
预付款项(万元),62044,100122,64679,52835,29525,21468,12404,10927,11364,7783,7626,7926,6581,3618,2526,2319,1656,2511,36489,35340,44699,36630,53949,49394,49144,41981,31585,21633,22134,16496,21147,21963,28487,4490,2389,2622,1151,4830,1852,3750,4152,4836,5228,5431,10009,5947,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
应收利息(万元),6,22,71,125,82,89,433,338,359,1207,1085,615,79,63,--,--,--,--,--,--,0,0,0,0,0,0,--,--,--,0,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,1485,0,1294,1246,76,0,0,0,0,--,--,--,0,--,875,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
