报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),180116,177603,122834,123699,405580,158783,207303,191596,238629,236571,267692,204893,213918,243312,246951,243783,322248,324764,270254,238776,298518,438048,341659,327644,210415,270276,343809,206295,200762,208245,196056,234747,218917,173090,139952,144441,135501,121282,124460,83486,134592,118649,129370,112600,120292,118365,141074,137133,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),208235,191314,134368,131976,194499,204957,109862,148634,155995,116841,122407,145358,163523,146944,159040,206436,181292,172392,170235,230566,198738,93870,97451,166437,184858,111020,78240,154539,173115,109851,75204,43772,44442,41328,30171,29323,43458,33358,22983,10116,2156,3404,5788,10636,14484,6162,6992,6527,
应收账款(万元),12109,9187,11850,19849,4367,6713,5642,5564,6637,14781,9954,13888,17690,25053,16661,3766,7589,8885,3582,3039,3007,3139,2814,1973,3577,4086,3073,1500,1794,1117,3858,1049,4238,3433,1702,2121,5592,8767,9151,4120,6563,6496,2704,2490,2900,3590,4193,7105,
预付款项(万元),44904,31817,36687,16128,41761,33851,36034,23327,58585,52277,49552,40158,50792,47031,47083,42725,57809,54686,56144,49248,69780,65705,64310,55537,66365,62760,57577,38830,46823,56398,42251,33199,56871,51375,40067,47061,66318,59433,50586,47858,51085,91907,72330,53485,43200,28496,16366,33014,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,24388,36688,36688,36688,--,24093,24093,24093,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,7200,--,0,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),26581,24203,21176,24789,33086,25016,26028,21012,54343,54197,98910,93720,99760,81787,83068,79075,86938,87810,87814,83146,90233,87618,110491,83903,35220,38521,98510,113447,144364,121541,122812,109400,100865,85943,96777,61779,77101,11921,14668,11129,18290,50190,16763,7403,9233,8037,7212,5375,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),67371,66005,70697,57938,64831,68960,77337,55655,52367,61785,58168,48992,59037,54775,64982,51559,66851,65586,74952,56110,73735,108073,70166,72421,81116,106424,77416,94744,68337,69378,72289,71955,37934,49299,62344,47054,63954,55928,43111,56649,47380,38005,32193,32359,27972,27807,12948,27575,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,146,260,307,265,136,225,143,67,49,122,204,129,109,167,250,239,110,133,231,296,431,529,533,490,99,--,145,140,42,31,69,124,--,7,--,2,--,--,--,--,--,--,--,0,
其他流动资产(万元),24140,34408,34812,33995,37202,36224,38360,38206,35858,34372,27635,26892,26534,23501,20128,18309,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
流动资产合计(万元),563457,534537,432424,408374,781473,534763,500873,484259,602551,571050,634460,573969,655692,659214,674804,682471,722835,738382,687324,685216,734121,796587,687123,708212,581982,593616,659159,609845,635294,566631,512616,494260,463309,404500,371081,339103,391924,290697,264959,213360,260067,308652,259148,218973,218080,192457,188786,216728,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),195,195,195,195,195,195,195,195,195,195,215,215,225,225,225,225,225,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),95692,87521,98427,92141,105448,97490,110015,100145,92152,99121,94296,92347,89488,83895,79224,78524,118911,115991,111130,102526,114923,108272,186359,176531,162681,151789,132684,118153,101361,102215,106120,109932,105287,101927,83662,72659,76252,69206,62493,50011,36847,30977,19776,17532,17432,17432,16432,17432,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),2052,2074,2096,2118,2140,2162,2184,2206,1524,1539,1554,1568,1583,1598,1613,1628,1643,1658,1672,1687,1702,1717,1732,1747,1762,1776,1791,1806,1821,1836,1851,1866,1604,1617,1630,1642,1771,1785,1799,1814,1767,1720,1733,1746,1759,1771,1784,1793,
固定资产原值(万元),--,1307745,--,1296057,--,1260045,--,1017867,--,1007401,--,926316,--,903499,--,821904,--,846951,--,830562,--,772368,--,758888,--,768081,--,702890,--,698765,--,689117,--,666485,0,642522,--,659516,--,597917,--,488797,--,364886,--,340194,--,327450,
累计折旧(万元),--,614160,--,579154,--,559000,--,526925,--,504387,--,480370,--,449406,--,427331,--,412988,--,383595,--,331951,--,301142,--,271540,--,236091,--,243907,--,218021,--,188493,0,164234,--,185752,--,124380,--,131477,--,119046,--,103452,--,89432,
固定资产净值(万元),--,693586,--,716903,--,701046,--,490942,--,503014,--,445946,--,454093,--,394573,--,433962,--,446967,--,440417,--,457746,--,496541,--,466799,--,454858,--,471095,--,477992,0,478289,--,473765,--,473537,--,357320,--,245840,--,236742,--,238018,
