报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16279,21702,10276,6879,24167,3934,4709,4729,5208,3749,5625,3818,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1821,4020,2276,4483,1322,1235,3656,3738,3228,4954,2639,2072,
应收账款(万元),13732,13456,11589,10796,11347,10994,8265,8519,6888,4085,3194,2429,
预付款项(万元),2217,985,4000,717,6271,3237,2969,2327,1267,2149,4878,1988,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),259,255,383,202,694,854,735,951,412,317,291,85,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),10983,13534,15606,12494,12436,11792,9962,8146,6722,5884,4201,5528,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),23,32,44,44,--,--,--,--,--,--,--,--,
其他流动资产(万元),809,910,897,903,--,--,--,--,--,--,--,--,
流动资产合计(万元),46123,54894,45071,36519,56237,32046,30296,28411,23727,21137,20828,15921,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),850,850,850,850,850,850,850,850,850,850,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),26,25,26,28,--,115,133,--,--,--,850,850,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,58089,--,56390,--,55832,54892,--,--,--,--,--,
累计折旧(万元),--,23641,--,21498,--,19604,17616,--,--,--,--,--,
固定资产净值(万元),--,34447,--,34891,--,36228,37277,--,--,--,--,--,
固定资产减值准备(万元),--,278,--,278,--,278,225,--,--,--,--,--,
固定资产(万元),34524,34170,35069,34614,34369,35950,37052,36988,33981,16254,11435,11826,
