报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16612,20167,19707,20017,12279,15129,7263,5352,5519,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),12264,11010,11498,9642,10134,6801,6914,2075,524,
应收账款(万元),24375,25045,19216,19384,16230,17672,18178,8122,9091,
预付款项(万元),1276,1110,821,562,619,651,2254,1848,1193,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),809,890,1313,1341,994,888,754,517,342,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),38232,24595,33303,25267,16974,18042,12568,10033,9252,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1029,1754,2138,2285,2518,1660,805,444,548,
其他流动资产(万元),17569,18111,1755,1134,245,767,1422,204,414,
流动资产合计(万元),112165,102682,89750,79633,59993,61610,50159,28595,26884,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),3404,2897,3524,3398,3192,2499,1445,981,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),211,215,218,221,234,367,--,--,--,
固定资产原值(万元),--,60871,--,58818,47970,--,42138,--,--,
累计折旧(万元),--,24040,--,22270,18337,--,11487,--,--,
固定资产净值(万元),--,36831,--,36548,29633,--,30651,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),36585,36831,36977,36548,29633,30401,30651,27556,18133,
在建工程(万元),--,303,135,336,3509,1455,779,1459,5503,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),6835,6878,6924,6962,6365,6513,5570,3624,2969,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),13909,10405,9463,12034,8365,9399,7555,4024,1519,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1580,1353,1448,1477,1468,933,911,599,739,
其他非流动资产(万元),3044,3671,3594,1920,1270,2058,2017,2311,2054,
非流动资产合计(万元),65569,62552,62282,62897,54035,53624,48928,40554,30917,
资产总计(万元),177735,165234,152032,142530,114028,115234,99087,69149,57801,
短期借款(万元),5700,5200,13984,11984,20760,20460,19389,9060,7000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),25546,25716,19649,18752,10251,15127,9202,1280,370,
应付账款(万元),49123,37810,48641,41502,25698,25306,22251,13410,14138,
预收账款(万元),3003,3839,3513,4330,3092,3724,2014,1115,900,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2629,2267,2035,2459,1922,1816,1491,1280,1226,
应交税费(万元),1047,794,925,1103,827,750,1149,602,1739,
应付利息(万元),--,0,29,17,33,33,8,--,--,
应付股利(万元),--,600,--,--,--,--,1000,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),400,309,111,56,35,67,81,4714,10260,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),4454,4446,1601,1608,1033,1000,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),91902,80980,90489,81809,63650,68284,56585,31462,35634,
长期借款(万元),3400,3400,3400,3400,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),726,962,1130,1342,--,1181,251,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),108,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4234,4362,4530,4742,0,1181,251,0,0,
负债合计(万元),96136,85341,95018,86552,63650,69465,56836,31462,35634,
实收资本(或股本)(万元),12000,12000,9000,9000,9000,9000,9000,9000,3222,
资本公积(万元),36773,36773,17158,17380,17380,17380,17591,17591,10016,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),782,782,782,782,646,417,264,94,1045,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),32044,30337,30075,28792,23352,18973,13285,9013,7802,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),81599,79893,57014,55953,50378,45770,40139,35698,22085,
少数股东权益(万元),--,--,--,25,--,--,2112,1989,82,
所有者权益(或股东权益)合计(万元),81599,79893,57014,55978,50378,45770,42252,37687,22167,
负债和所有者权益(或股东权益)总计(万元),177735,165234,152032,142530,114028,115234,99087,69149,57801,		
  
