报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),51321,32738,48303,65035,48779,45344,27073,43740,55344,39298,42762,56201,74794,79874,56251,90944,96451,75574,66512,76323,70349,50118,50224,60225,67338,64349,48804,51033,53418,52375,64139,66532,66652,62874,71979,83693,85344,7920,6347,7848,7900,4425,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),--,--,--,--,--,0,--,--,--,20,--,--,--,144,316,--,685,503,100,20,94,--,--,--,--,--,--,--,--,--,133,--,--,--,0,--,0,0,1,0,0,16,
应收账款(万元),37234,18713,15618,17694,32554,21349,16786,15130,31295,13898,12162,11816,19411,8034,8635,8404,7608,4732,6027,6549,6890,9002,5933,6618,6460,6227,5675,5592,5840,4665,3681,3914,2214,2178,1447,2379,2189,2199,2512,2463,2821,1879,
预付款项(万元),11852,15551,7906,6156,3401,2824,9554,2913,2131,1269,2204,2763,2763,2877,2586,1791,2149,4129,4376,2663,2453,4550,8442,4173,5353,4058,5359,7553,8334,9894,8183,3976,4982,4345,1870,1174,1242,1187,621,483,821,1743,
应收保费(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,113,995,1620,--,620,466,886,85,1097,807,--,47,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他应收款(万元),--,7185,6685,7834,4359,6439,10766,5386,3655,4892,4018,3216,3104,3244,2515,3822,2489,2616,2198,2474,2340,2968,2782,2640,2394,2012,2144,2131,1709,2627,2045,1371,1337,1508,1256,901,766,1051,959,746,828,1163,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
存货(万元),82417,99939,81803,74680,71884,82085,77465,72623,63853,69897,58793,56580,53365,65053,61920,55737,53126,56819,52536,52961,57341,57957,55001,48628,43723,45981,49145,52052,51706,48080,36322,36713,41512,41926,35643,24210,19724,20685,18725,21912,14582,12223,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
其他流动资产(万元),96676,87732,97096,100716,76737,48539,62540,62761,50395,54552,57871,43542,21018,24070,41403,35838,35627,35489,35494,26444,28548,24797,28430,25273,20270,163,239,264,479,224,103,194,749,1393,1262,106,57,110,23,185,296,0,
