报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),28770,31462,26842,27678,17873,32207,25036,10866,17193,36125,23930,44322,55687,52042,19839,12507,14579,17663,24538,20282,66911,36764,11147,14838,3673,22902,71966,128831,136141,112014,88779,134029,200778,175238,194397,170736,136972,57586,55869,43517,99625,56446,80688,96141,64855,40377,103703,117492,124937,129987,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,108,200,100,100,200,200,200,200,200,--,0,
衍生金融资产(万元),--,36,--,--,--,--,--,--,--,871,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),9808,9216,13298,17923,17202,25068,14193,21537,12990,5101,12297,10873,11412,10431,10775,10640,6484,7601,2853,4926,2537,1427,3381,931,800,1750,948,2036,3577,3070,5300,2790,3425,9189,7672,3551,2589,2227,1931,3331,4630,2262,2816,2175,5677,6098,7027,7240,5883,2116,
应收账款(万元),18454,13635,9595,9120,15729,5590,8822,16099,16436,6672,9733,10357,8059,9438,4797,6820,9497,8063,7473,5098,11947,5626,7775,5978,2576,5133,6223,7525,9156,6077,9703,9393,20806,6647,12548,6076,10386,10252,11227,5571,8653,5013,8172,14758,51187,34703,11510,60733,61343,60262,
预付款项(万元),12397,34624,69044,44673,22611,16850,35930,11771,30327,12257,18190,16614,12044,10448,9529,13281,5042,2547,9717,6750,5322,11171,9446,8360,10539,3261,33145,16231,14909,15023,53808,35522,50317,68703,123257,89846,63543,42645,81830,85325,95733,75683,40107,51155,93511,82699,39702,37937,48836,60257,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
