报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),135200,129002,106670,123122,126840,139135,148992,168320,283253,313305,17908,27639,25466,48765,11988,20645,24447,34219,20314,18417,22501,35805,19562,26741,31719,41632,46153,58374,61426,66591,59262,56452,59861,66475,5105,7614,13184,10604,9588,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收票据(万元),24052,20013,18642,12564,15145,11744,9403,8304,7130,8948,5399,7513,8095,5359,4970,6575,7910,8640,2115,4087,5066,1796,1875,1788,2861,2334,2017,1253,5134,2997,2621,1476,1933,1079,2301,1040,1149,584,1134,
应收账款(万元),115650,103018,104622,99864,94367,80970,87353,75702,76806,66960,72914,64048,56112,49776,48740,44304,44158,41429,43576,35232,36994,35268,37431,32083,26617,24055,27399,25226,16863,16243,18790,15969,14374,12433,13402,11344,9666,8493,6754,
预付款项(万元),47951,32618,40991,31542,24747,19743,21073,18458,14700,13986,15935,17972,16771,13075,12452,11245,11484,8726,12656,9566,8334,5808,7252,7078,7065,7798,9881,6817,5965,4018,4373,2133,2736,1389,2011,1391,1522,1948,883,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,
