报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),62261,118216,37185,43671,24432,123436,25939,72009,70304,148735,16980,20369,16634,13930,31882,10575,12702,12140,14729,11007,19478,34090,35257,38856,37216,35190,32528,41449,47538,57038,5865,7217,5661,6857,2011,3995,1452,3577,3307,6961,7886,4210,5027,5610,106,102,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,--,--,--,2400,2400,0,--,--,--,--,--,--,--,--,--,0,0,0,0,0,375,319,709,736,908,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收票据(万元),8514,8446,6611,4135,3484,4795,5778,6584,6639,5943,4763,6726,4630,6261,8064,6182,3906,5092,4884,4344,4605,5684,5196,6335,5067,5449,3820,1828,2916,2494,2846,2861,3102,1875,2605,2392,1082,507,752,552,196,0,--,--,--,--,
应收账款(万元),19503,23058,22377,27059,24016,25824,29393,33498,30383,28191,25846,25484,21729,17140,17117,21557,19489,18194,16292,16403,8105,8358,11135,10955,11097,10423,11863,10829,9199,9935,7936,8902,6707,4554,5559,6167,4554,3829,3856,3911,2297,3,6,6,22,20,
预付款项(万元),13990,11376,13669,7732,14307,8227,10917,11606,9575,9370,3568,21442,18923,6005,2021,1755,1816,1427,3134,1811,2400,11966,12764,1505,2800,2614,3439,4802,4453,3553,12885,11288,8172,5138,4172,2527,2304,1709,4390,4597,2584,36,3,15,--,3,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,542,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,31,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
其他应收款(万元),2211,2151,2460,1793,2533,1247,5421,1582,1445,1173,2366,1625,1774,5035,1576,1066,1135,879,1289,1350,5827,5245,1063,1060,970,940,5333,2295,4239,1922,3323,2947,2552,1641,4762,2256,2792,3073,12507,3209,5304,8711,7524,7758,23638,21168,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
存货(万元),145300,141605,140754,144169,146544,144784,139060,122469,125917,124749,133121,109346,107084,109010,86676,87884,91662,91685,87563,87921,89383,66672,68116,69001,71376,73594,74344,74930,72782,64672,60070,57108,55288,54621,53687,53370,54311,53656,41266,41142,41435,4626,4668,4676,4697,4717,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
一年内到期的非流动资产(万元),1906,1890,1409,1500,1398,1323,2358,2804,2984,2778,3333,3111,--,3554,4345,4171,3353,3360,5254,5628,4066,5441,6012,5124,5700,--,6004,6115,3339,--,2685,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
其他流动资产(万元),56366,5166,90847,85029,91379,967,106561,66764,67752,1128,369,1562,1819,3926,720,493,320,705,--,--,--,--,--,--,--,--,--,--,--,--,--,96,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
流动资产合计(万元),310053,311908,315314,315088,308092,310603,325426,317858,315000,322067,190346,189664,175801,164861,152501,133684,134382,133480,133146,130864,136265,137457,139543,132837,134226,133888,137330,142254,144467,143248,95610,90420,81482,74687,72796,70707,66870,66669,66787,61107,60611,17586,17228,18066,28464,26010,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,3207,--,--,--,--,--,--,--,--,--,--,--,--,5677,--,--,--,3604,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
可供出售金融资产(万元),1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,1566,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1218,160,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
长期股权投资(万元),6788,6764,7597,7720,7665,7645,7121,7238,7135,7270,6327,6247,6158,6202,6124,7750,7674,7650,7491,7491,4131,4131,4131,4131,4156,4156,4156,4156,2625,2621,2621,2621,3067,3070,3121,3121,3117,3117,--,0,0,0,925,925,925,925,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
投资性房地产(万元),50242,49439,49792,50145,48038,48376,10277,10356,10435,10514,10593,10672,10751,10830,10908,11189,11270,11416,11496,11577,11658,11739,11820,11900,11981,12062,12143,12224,14201,14295,14388,14481,14574,14668,14761,14854,14948,15041,15134,15227,15321,0,--,--,--,--,
固定资产原值(万元),--,46091,--,48932,--,48021,--,46573,--,46015,--,44668,--,44436,--,43491,--,43078,--,42633,--,37829,--,39607,--,38818,--,38859,--,35394,--,20541,0,14548,0,12514,--,12381,--,10760,--,181,--,294,--,294,
累计折旧(万元),--,25352,--,27147,--,25651,--,24123,--,22656,--,21381,--,19779,--,18264,--,16667,--,15500,--,14100,--,13280,--,11627,--,10234,--,8527,--,7615,0,3633,0,3021,--,2465,--,1876,--,110,--,286,--,285,
固定资产净值(万元),--,20740,--,21784,--,22369,--,22451,--,23359,--,23287,--,24657,--,25226,--,26411,--,27133,--,23728,--,26326,--,27191,--,28626,--,26868,--,12926,0,10915,0,9493,--,9916,--,8884,--,71,--,8,--,9,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,--,0,--,0,--,0,--,0,
固定资产(万元),20824,20740,21043,21784,21961,22369,22735,22451,23005,23359,22751,23287,23886,24657,25129,25226,25739,26411,26542,27133,24743,23728,25771,26326,27499,27191,26881,28626,28028,26868,12790,12926,13004,10915,9413,9493,9749,9916,8861,8884,6179,71,64,8,9,9,
在建工程(万元),12341,13988,17565,17114,15201,14228,14456,12288,11397,9671,6855,4901,3019,2954,229,198,179,156,234,177,2117,1710,657,39,40,38,649,839,585,634,4621,2819,1012,125,11,9,6,3,487,39,2011,0,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,139,138,141,105,8,10,429,57,0,0,--,--,--,0,5,0,--,--,--,--,
固定资产清理(万元),--,--,--,--,1,--,70,70,66,--,--,--,--,--,--,--,-3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
生产性生物资产(万元),867,830,796,730,692,654,581,546,249,219,203,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
无形资产(万元),14348,14492,5009,5035,3299,3327,3340,3367,3367,3395,2930,2944,2908,2923,2942,2961,2981,3001,2983,2986,3006,3023,4213,4236,4263,4289,4315,5277,5305,4394,4423,4447,4473,3439,990,998,968,974,976,978,674,0,--,--,--,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,--,--,--,
商誉(万元),3920,3920,3920,3920,3920,3920,307,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,646,646,301,301,301,301,301,301,301,301,301,--,0,0,0,--,--,--,--,
