报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),72289,60243,45553,44011,53776,55159,46932,51652,36931,30068,31189,29410,17219,12137,18180,12891,7490,14812,15285,29260,12323,7589,15701,10774,17521,11199,14645,16078,16563,18533,25238,16429,18362,25756,26916,21652,23574,26803,30809,24890,20649,14243,15847,14839,17866,19325,18102,17573,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),205,1012,495,--,--,--,3345,3033,17045,16173,14993,17999,576,1014,6708,9737,12351,8021,10663,5423,17757,11813,10670,17426,6690,7577,5765,9366,10426,9790,12651,15351,15412,12238,9975,11730,4415,6663,--,--,56,6219,3756,7063,6560,3784,6341,2804,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),5181,9668,8669,9814,6049,5355,6930,10359,5979,2921,2876,6528,5229,4569,6343,8694,6666,6537,4978,8626,6626,4456,3529,4662,6499,7816,10827,14606,4891,5219,4623,4946,5232,3606,3775,5231,5595,3971,3149,5132,5971,3490,3183,3114,2246,2991,1912,3884,
应收账款(万元),92320,93001,77699,60445,56967,50776,43497,40411,37576,37692,34318,32799,32366,34597,25440,25619,24135,23037,25979,23679,22404,17440,16144,14968,18729,17647,21529,20815,17535,17860,13996,10626,13954,15272,13720,11634,14907,15214,15665,14633,17683,18042,19653,17182,19078,19435,18207,18280,
预付款项(万元),18359,17807,14730,9756,13079,10711,11022,6477,6868,6016,5029,3587,4434,4234,5814,5876,2880,3817,3867,3530,5485,7461,3171,2845,2657,4775,5117,5458,7619,12342,8674,11390,10500,8898,6514,5872,2231,2338,1131,1466,2926,2958,2990,3565,3743,4551,4564,5187,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
