报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),78518,83318,106785,96773,99139,118806,131685,112536,114492,118314,144632,124743,126270,128392,155848,115842,120180,115529,134451,128313,124784,132325,54067,43574,43885,47533,56940,55397,56108,56119,30295,15547,5274,5263,10796,6658,6048,4860,7732,6659,8528,5675,19508,8358,13753,9227,12507,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收票据(万元),9924,4621,6113,5940,3679,3787,3809,2511,1809,3238,6951,4768,4235,5797,5549,2731,4682,9033,12898,11603,6167,4917,5717,5783,12640,10025,6146,5453,5829,3883,3432,4099,3342,2951,1576,2847,1830,1819,1907,4299,3740,3027,1728,1595,1704,2944,1005,
应收账款(万元),90559,91831,81406,93677,86250,72139,64488,83500,73187,75324,60209,70710,66934,65576,55156,73636,68773,67363,56894,61439,61577,66321,56738,64742,62201,56511,55634,56888,52758,41067,29713,26506,26139,23698,23311,23069,20906,21069,21373,24684,23773,19490,19682,19274,18856,15830,15352,
预付款项(万元),29655,27702,30263,28291,50193,45372,37644,38312,37681,13869,11362,12944,8989,8359,6941,11858,10758,8275,5660,9183,8893,9917,7962,13032,15089,18764,11871,21362,21323,21564,5268,3241,2667,2457,1526,1307,1592,2002,1609,770,1407,621,852,632,1429,1369,958,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--,0,
