报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),493468,509574,368886,454156,474705,413903,413469,313021,436584,249675,322226,349488,308046,260638,352818,512717,297508,185603,323750,220474,235204,230700,236570,151152,161335,156382,158377,158753,90481,120548,92213,89342,133649,82195,72285,81832,171422,110787,80858,76238,65345,66511,105152,41179,32863,47857,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),--,--,--,--,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),35001,31383,25610,13406,25554,16450,18733,12440,19964,15730,2505,1655,2450,50,1460,7501,15075,6026,7507,6590,9126,3940,11211,5331,6595,3308,3970,3092,4114,2816,1950,2922,2622,1833,1953,964,494,712,857,820,305,397,87,67,20,115,
应收账款(万元),10377,9250,21547,23344,25831,18080,32691,31619,23576,27647,15658,16824,12128,10166,13404,14387,12901,11334,23537,17429,19444,16241,15357,14952,15769,13070,16511,15271,14985,15555,20022,15482,14136,24908,25482,25162,21515,19757,20810,19388,14690,14143,13468,11118,12762,11711,
预付款项(万元),19939,21546,35394,32871,41149,46889,42598,45528,43655,49104,58818,52759,47246,54469,54705,50372,57411,46769,59074,67839,82827,61570,142376,130823,124581,117843,105342,89539,81586,103741,113474,113642,86346,121333,115306,107597,99891,79008,93735,98955,28195,27125,15923,31280,56674,15165,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,0,0,
其他应收款(万元),3397,2501,3377,4460,5234,4563,6010,7908,6751,7361,4619,5917,5380,4831,3736,4608,4690,4122,5494,5706,4809,3877,5230,4060,3865,3276,5149,3544,3738,4447,3273,3210,3062,4024,7988,6887,9111,9369,9325,8629,7781,7141,8587,8806,6658,7227,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
存货(万元),735858,781706,819036,789455,762956,779887,748408,729893,752825,755343,748154,718031,738656,738352,722196,691153,659718,683762,632350,560962,527814,540487,471527,449703,416894,425774,390589,376825,370110,248886,220788,217519,213497,232340,235030,242442,229845,227419,206506,234928,187209,132694,117035,85804,85171,118936,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
其他流动资产(万元),27221,28104,25748,25815,24698,30223,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
流动资产合计(万元),1325261,1384064,1299599,1343507,1360427,1309995,1261909,1140410,1283354,1104860,1151980,1144675,1113907,1068506,1148319,1280737,1047304,937615,1051712,879000,879224,856816,882271,756021,729038,719654,679938,647024,565013,495993,451719,442116,453312,466633,458045,464885,532278,447052,412093,438957,303524,248010,260252,178254,194149,201010,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
可供出售金融资产(万元),1909,1909,5169,5169,5169,5169,5169,5169,5169,5169,5169,5169,5169,5169,5179,5179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,2475,2518,2107,0,0,
持有至到期投资(万元),--,--,--,8000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,13000,16000,19000,60,8060,4000,5000,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
长期应收款(万元),3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,0,--,--,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5499,5499,5499,5499,5499,5499,5310,5310,4990,4990,4990,4840,4840,3415,3415,3415,3415,3415,3415,3415,3415,3415,3415,3415,3415,9415,9415,9415,9615,9615,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--,--,--,0,
投资性房地产(万元),4069,4098,4714,4758,4802,4848,23092,23327,23593,23880,23673,23318,23535,23752,23969,23768,21604,21337,19829,19991,20152,20314,20476,20638,21975,22144,18769,18910,19052,19193,24153,24238,9877,9957,8244,8314,8383,8453,8522,8591,6193,6253,6316,5102,5035,5073,
固定资产原值(万元),--,422374,--,428900,--,421433,--,367746,--,348941,--,349792,--,345312,--,314770,--,316712,--,303711,--,301981,--,288158,--,271420,--,228897,--,380732,--,381794,--,200471,0,182913,--,185383,--,167577,--,137779,--,135287,--,132687,
累计折旧(万元),--,106971,--,101318,--,92984,--,98076,--,91304,--,89855,--,84739,--,78418,--,71942,--,65914,--,60119,--,54759,--,50186,--,45885,--,44144,--,39457,--,43656,0,41629,--,39944,--,36720,--,33711,--,30920,--,28572,
固定资产净值(万元),--,315403,--,327581,--,328450,--,269670,--,257637,--,259936,--,260573,--,236352,--,244770,--,237797,--,241862,--,233399,--,221234,--,183012,--,336589,--,342337,--,156814,0,141284,--,145439,--,130857,--,104068,--,104366,--,104115,
固定资产减值准备(万元),--,120,--,120,--,120,--,120,--,120,--,168,--,168,--,168,--,168,--,168,--,168,--,168,--,168,--,168,--,168,--,168,--,168,0,168,--,168,--,168,--,168,--,168,--,168,
