报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),115453,95807,185737,160184,153525,173010,127162,165683,160481,114643,177099,175354,189873,171123,150005,172490,150620,120080,122030,171687,194657,142914,102853,200899,186520,255642,157628,161773,189801,152447,105310,197095,198137,86832,87747,89196,108267,72691,66655,82812,63051,59693,61289,59324,29494,21988,37669,
结算备付金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,205,205,279,279,--,--,--,0,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),111805,69226,115613,89234,62893,45418,54178,39950,48095,53442,79829,71045,77466,71046,121339,92793,89310,63903,126773,87769,89269,40937,71980,44637,38981,27535,67143,60949,36136,28655,33692,24125,19144,15411,12381,10547,10604,12244,9442,6336,11641,4851,6801,8849,4884,5865,11878,
应收账款(万元),63695,49607,56454,94020,72020,60423,66235,106051,93476,83001,87159,134138,112347,92052,83829,158949,115797,75603,63520,149627,126521,73261,58376,151878,111644,49455,32100,83933,47541,31964,15774,35289,38683,24484,14028,45780,40092,22608,17816,41354,32919,24630,19179,45926,54663,40915,39310,
预付款项(万元),14337,35314,9168,26361,26052,22140,10863,23856,20022,25316,13561,15522,21050,23911,14643,37708,44323,50644,39263,48867,55819,72453,46318,63306,63224,66368,60175,52325,47261,51210,43490,38050,34229,48476,34514,20039,19451,18882,15390,35183,46941,44009,15044,10906,12896,12982,8070,
应收保费(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
