报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),53579,8083,6572,6902,3537,2145,2365,2902,2343,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),18397,14208,15981,12017,7386,6347,6486,6141,2719,
应收账款(万元),23617,22459,18791,20590,13887,16084,15389,15678,12111,
预付款项(万元),2144,122,78,285,125,240,211,206,124,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1302,448,507,408,1326,365,306,163,158,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),7386,6969,6559,5670,5078,4359,4867,4237,4492,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),1,1,2,5,67,29,42,21,12,
其他流动资产(万元),231,340,361,121,188,13,5,--,--,
流动资产合计(万元),106658,52630,48852,46000,31594,29581,29672,29349,21959,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,45860,45110,45086,32095,--,--,--,--,
累计折旧(万元),--,9774,9195,8619,6650,--,--,--,--,
固定资产净值(万元),--,36086,35916,36467,25445,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),39250,36086,35916,36467,25445,11272,10848,11293,10609,
在建工程(万元),12373,10679,8472,4895,9130,15834,14421,6023,2376,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),5015,5054,5092,5048,5263,4536,4576,4178,4632,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),191,208,118,130,18,154,179,376,535,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),278,250,221,228,185,186,177,152,111,
其他非流动资产(万元),803,636,478,407,336,440,309,225,552,
非流动资产合计(万元),57910,52912,50296,47176,40377,32422,30510,22247,18815,
资产总计(万元),164568,105543,99148,93176,71971,62003,60181,51595,40774,
短期借款(万元),15000,13000,7000,4000,5500,5500,6500,5805,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
