报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),37203,41689,47019,46176,62453,12552,22190,14781,17115,9622,14259,11030,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4587,1078,707,198,30,220,746,2389,--,600,370,--,
应收账款(万元),159780,153222,144060,140957,140560,127913,109628,107540,95899,64784,59540,44497,
预付款项(万元),2490,1906,785,1065,692,1578,881,1807,1326,3104,1164,510,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4156,3986,2997,2796,2923,2362,2550,2490,2457,2186,2274,1603,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),4538,3448,3045,3047,4377,3003,3589,2864,4356,3002,2853,1672,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),17000,17001,12201,4201,--,473,473,383,323,293,112,--,
流动资产合计(万元),229753,222330,210814,198442,211036,148101,140058,132254,121477,83590,80571,59312,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1798,1821,1844,1868,1891,1914,1961,--,--,--,--,--,
固定资产原值(万元),--,3836,--,3706,--,3656,3479,--,--,--,2910,--,
累计折旧(万元),--,2150,--,2097,--,1992,1838,--,--,--,1051,--,
固定资产净值(万元),--,1686,--,1610,--,1665,1641,--,--,--,1860,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),1671,1686,1559,1610,1599,1665,1641,1686,1781,1781,1860,1721,
在建工程(万元),205,--,--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),4318,4386,4494,4533,4823,4501,4564,4436,4544,4601,4664,2822,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),354,354,354,354,354,354,354,354,354,354,354,354,
长期待摊费用(万元),244,265,78,44,127,127,163,207,310,472,502,239,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),9854,9378,8576,8001,7134,6981,5739,5312,4196,2757,1746,1300,
其他非流动资产(万元),10719,10719,10458,10445,9330,9330,9182,--,--,--,--,--,
