报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),421340,424922,335540,393727,416892,303033,227334,196793,212816,289201,349529,384276,261238,145948,176278,198860,143430,192273,236043,161012,212269,170171,198068,212680,208111,183719,128605,119463,181872,165793,148630,164264,212314,218770,261410,156316,143835,250549,109892,60804,63335,84554,88142,75746,82059,84574,77102,78442,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,0,0,
交易性金融资产(万元),58152,75652,97267,101990,89941,68270,73365,44763,35825,27458,30463,32390,46624,43878,30527,25212,29312,24853,13722,27487,27603,24231,23931,28506,30220,28110,28141,29298,36406,39058,39354,38724,29099,26308,17715,9587,29097,9816,14448,22578,29685,23389,29077,19251,22665,33411,4046,304,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,--,0,
应收票据(万元),62052,64316,69945,63344,63336,70074,63059,62816,60077,69050,57704,54821,50433,42389,43610,47869,41543,37506,33995,36062,30847,35470,31446,30705,23927,23403,23265,22142,16713,17923,12564,10622,8296,9233,5637,4310,5000,6248,8687,9820,11367,10821,12019,9124,9604,10868,9316,9270,
应收账款(万元),245363,239660,226259,206467,201484,171451,142032,142920,125279,119201,121486,99722,92952,88377,85719,77338,77975,75511,87001,79701,81361,71842,68808,58656,72114,72861,57108,51388,48642,42371,38470,35482,31268,31157,31226,31262,28205,29444,26397,30324,19539,14759,14942,15481,18075,14721,14257,15182,
预付款项(万元),71567,49320,56919,37654,65358,35840,26690,18074,21593,14843,15345,8880,15701,15320,14263,9248,27075,23632,15912,13512,32162,30288,21167,15373,61535,57370,64747,59783,78231,46791,36011,25814,101589,112256,71593,40931,51754,46274,18980,33582,30716,30553,27919,31151,23183,23205,20564,20494,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,--,0,0,0,
