报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),177839,135462,104389,155831,281887,205858,251501,327992,490650,509518,436643,238188,526756,110556,4462,2642,4403,2272,5155,11946,8904,10957,10950,11165,20514,23186,25341,27444,32011,32657,28723,26760,29754,32179,33008,44090,1591,855,1694,2412,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收票据(万元),46873,44150,21054,16951,14516,25103,22137,25844,19553,27267,29178,13938,10502,12832,13121,35201,29889,33928,17762,9694,13069,9811,13749,16242,20461,18919,14251,17875,13894,17971,19538,21052,16429,19640,14768,13877,3306,5478,2720,2666,
应收账款(万元),342559,289326,212052,186197,157772,211807,212703,131813,111795,102718,92466,102692,101268,108550,45879,31007,33530,22718,20797,25696,18304,18855,14905,15726,13160,13470,14239,14951,13774,11523,9244,8242,10539,7118,7268,10227,12136,6267,3780,1495,
预付款项(万元),10257,18122,8678,12573,16092,14678,16171,11269,6031,8129,10969,8063,6445,4292,1500,909,1346,1173,1345,4368,4652,3301,5786,9444,11598,9400,6636,6973,5144,4577,2888,1700,1301,2084,1786,2219,1278,1425,980,750,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收利息(万元),76,325,--,111,87,1433,849,849,1563,1563,--,--,--,--,--,--,--,--,5,--,115,55,78,55,249,152,205,85,365,229,224,57,245,122,--,0,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
其他应收款(万元),--,6874,33208,4996,3799,3230,8188,4165,5598,4467,18407,20528,5609,5912,2121,2364,390,353,332,543,378,361,816,378,535,395,447,375,1076,759,237,187,276,187,405,266,1561,256,260,233,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
存货(万元),77012,68429,73838,84981,75480,56928,51168,32343,27367,25836,27141,30982,29605,27828,15002,11234,8289,11582,12333,12493,14480,11950,10600,9823,8138,8311,10813,10594,10986,7646,8178,5884,7610,5034,8192,8194,5746,6642,6657,4289,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,--,
