报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),93544,84389,96838,86734,105578,68127,87296,86337,122704,101010,87337,75157,135306,35179,39106,45712,150452,54660,58086,69951,179852,54334,60049,78028,96208,58843,74732,79519,64779,62668,65781,69487,78707,47182,48398,43602,42362,36737,38647,47140,46052,35616,33892,38720,49104,60737,62167,27185,39888,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6,--,--,5,8,7,6,0,0,--,203,200,200,--,--,--,0,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收票据(万元),24498,--,44388,256424,260156,23920,24513,52475,55367,12125,19752,17335,17127,12238,12953,15216,21882,14364,9017,10294,10346,8144,10308,16691,13659,10451,7680,7923,7528,11778,8029,10205,6168,6771,5574,2838,4937,2613,2627,2374,3717,3139,4544,3726,3802,2986,2848,2354,1621,
应收账款(万元),914745,--,591832,528137,435356,318666,307700,434551,226534,360658,258964,330278,107953,135969,139118,124662,120802,162464,164485,133036,129406,155430,155212,138587,121267,145337,151504,101474,74631,65702,64957,51518,37954,56203,48561,45747,43905,45514,42609,42273,44136,41582,45646,33888,25833,30303,28405,22955,21690,
预付款项(万元),102434,146738,139106,117710,166019,191617,190591,194442,217036,122412,174457,99374,51788,69279,69925,91597,71965,98029,129262,136544,116900,158080,146182,140597,140906,139042,123189,114215,99570,68263,63483,60006,43719,27212,25992,28463,16841,17528,9938,9645,8617,13504,14256,15503,13049,22311,16055,21981,23057,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收利息(万元),--,--,--,135,135,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收股利(万元),518,--,518,768,768,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他应收款(万元),--,26597,22177,24924,17475,26312,26376,27843,23414,22045,24732,27905,20482,28894,28905,33496,31954,29315,31033,36097,30877,16277,12944,12634,8754,9906,9059,8653,14043,6926,6640,7379,5271,6258,5079,11364,10723,16978,18379,17840,18969,17956,18262,18305,21079,11180,20192,19708,25321,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
存货(万元),119883,295271,297150,277700,158392,289047,328196,251613,317146,292878,317142,190734,121955,184260,172920,157090,151707,214123,184752,179269,130833,174233,157535,183074,139482,191986,137769,148302,101965,134990,126290,120412,82040,86581,79683,74101,55223,65801,61008,59586,53971,70269,65439,57341,55757,57503,53436,46503,46498,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
其他流动资产(万元),5183,15391,15070,14467,9507,15418,18394,3108,13716,3346,3774,6230,3953,6009,6254,4640,5912,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
流动资产合计(万元),1285691,1102068,1224635,1324255,1153386,933107,983067,1050370,975918,914475,886157,747014,458564,471828,469181,472414,554674,572955,576636,565191,598214,566498,542231,569611,520275,555565,503933,460086,362522,350327,335179,319012,253867,230215,213293,206115,173991,185170,173411,179058,175662,182066,182039,167482,168625,185020,183103,140686,158075,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
可供出售金融资产(万元),2105,2105,2155,2155,2155,2155,2155,2155,2155,2155,2155,655,655,175,183,183,183,1261,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,159,251,395,466,2077,575,40,2828,3936,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期股权投资(万元),17695,1415,1435,1366,18922,18996,18996,18996,18996,19642,19642,19642,19642,328,328,328,328,--,1261,1261,1261,462,462,462,462,1201,3700,1521,1521,5371,6413,6446,6446,3014,3345,3342,3342,4165,4020,4057,4081,4472,4290,4828,4551,15525,15241,15373,15361,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
投资性房地产(万元),21264,10492,10582,10673,10764,10645,10734,10822,10911,11000,11088,11177,11266,11354,11443,11532,11620,11709,11798,11888,11975,12064,12152,12241,12330,12486,12517,12891,12685,12715,12862,13422,13515,13694,13780,4285,4322,4422,4461,4507,4497,4509,4545,4568,4619,7641,7705,7037,7804,
固定资产原值(万元),276251,--,273443,--,268307,--,242431,--,240932,--,240821,--,174886,--,174192,--,180932,--,176204,--,175909,--,169263,--,166485,--,128011,--,118108,--,108291,--,100097,--,100358,0,106159,--,96796,--,98245,--,98811,--,99007,--,96299,--,79803,
累计折旧(万元),105993,--,103590,--,99196,--,96226,--,91649,--,93556,--,78342,--,75658,--,75505,--,71820,--,67725,--,64012,--,59893,--,47532,--,42600,--,40048,--,37113,--,43426,0,47181,--,45308,--,44381,--,42974,--,41827,--,41466,--,39040,
固定资产净值(万元),170258,--,169853,--,169111,--,146205,--,149283,--,147265,--,96544,--,98534,--,105427,--,104384,--,108185,--,105251,--,106591,--,80480,--,75508,--,68243,--,62984,--,56933,0,58977,--,51487,--,53864,--,55836,--,57180,--,54833,--,40763,
固定资产减值准备(万元),100,--,100,--,161,--,150,--,150,--,2128,--,2128,--,100,--,2146,--,100,--,170,--,170,--,461,--,515,--,515,--,515,--,542,--,631,0,645,--,645,--,645,--,645,--,645,--,1259,--,1259,
固定资产(万元),170158,167133,169753,167719,168950,146266,146055,134750,149133,145834,145137,123631,94415,96902,98434,98866,103281,102993,104284,105856,108015,109567,105081,106958,106131,98274,79964,80673,74992,66783,67727,65869,62442,55592,56301,56510,58332,53870,50842,52339,53218,54310,55191,55632,56535,47932,53573,40218,39504,
在建工程(万元),39802,57634,56043,54531,51694,69819,66188,71832,55406,65589,66222,67996,55641,57980,56503,56477,53938,44180,38960,35161,31399,24891,25955,23022,21363,26719,21705,14297,9687,15915,14048,12255,11337,14996,14056,12010,10700,13277,11238,9239,6993,5892,3694,3534,3389,4209,5229,5195,7161,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,3,0,
固定资产清理(万元),--,--,--,15,--,--,--,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,-1,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
无形资产(万元),37296,35745,36374,37001,37633,41010,41397,42638,43274,45417,45926,46602,41660,38547,38995,39074,39546,38577,38966,39080,39612,31029,31431,30846,31192,29908,28608,28119,17420,17318,17434,17386,17574,21677,21750,21799,21866,22008,22078,21191,21312,21536,20787,20795,20556,17365,22387,19895,20417,
开发支出(万元),305,1257,1097,1068,883,734,718,718,718,790,774,762,733,1626,1359,1138,764,2248,2024,2586,1420,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
商誉(万元),78549,80428,80428,80428,80428,80634,80634,80634,80634,79692,79692,83567,4937,4937,4937,4937,4937,4937,4937,4937,4937,4937,4937,4937,4937,4915,4877,4797,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
长期待摊费用(万元),8080,5028,4910,2704,2770,4585,3701,4090,3213,2572,2412,8465,2074,2077,1952,1989,2030,1988,2003,2011,2040,1961,1966,1967,1999,2091,2086,2150,2091,1838,1865,1882,1909,1924,1916,1897,1891,1884,1889,1851,1873,1910,1936,1876,1940,1424,1413,1438,1464,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
递延所得税资产(万元),7601,4971,5152,5166,5166,5199,5199,4890,5203,5094,4429,3773,3326,2989,2989,2942,2935,2716,2716,2721,2704,4148,1934,1818,2258,1515,1076,1031,854,659,610,587,586,954,954,913,929,878,897,865,879,736,703,752,714,816,992,1116,735,
其他非流动资产(万元),8124,8255,8295,8333,8650,8552,8416,8843,8466,8394,8498,8775,153891,9121,9080,10798,10868,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,74,0,
非流动资产合计(万元),390980,374462,376225,371160,388016,388593,384192,380415,378108,386179,385978,375045,388239,226038,226204,228263,230430,210608,206948,205502,203363,189059,183917,182250,180671,177109,154534,145479,119250,120600,120960,117849,113810,111852,112103,100757,101382,100504,95423,94050,93012,93616,91540,92452,94381,95486,106579,93178,96382,
资产总计(万元),1676671,1476530,1600860,1695415,1541402,1321700,1367259,1430785,1354026,1300654,1272135,1122059,846803,697865,695385,700677,785105,783563,783584,770692,801577,755557,726148,751861,700946,732674,658467,605565,481772,470927,456139,436861,367677,342067,325397,306872,275373,285674,268834,273108,268674,275682,273579,259934,263006,280506,289682,233864,254457,
短期借款(万元),361836,374392,391626,356219,350724,348508,299112,290930,285339,244079,233820,191084,178348,195198,192531,209555,211302,228236,207789,185702,191884,197555,191631,193630,169735,191534,143526,131676,94703,99631,96640,72067,76375,75109,70154,63131,69755,71741,73887,70172,65045,60016,64564,67658,58875,62508,75848,87176,82600,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,
