报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),158931,184206,176298,192443,209874,185465,260840,256818,253226,329028,250208,182993,181788,120908,159331,181223,174387,206114,184493,215052,204195,212094,187299,202624,176001,145756,141741,171772,185953,160691,150620,170681,209318,189642,229403,248440,164467,127859,116121,151733,95196,98916,127681,121604,63082,60330,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,8,0,--,0,10154,5919,5998,9123,10093,11004,8337,5189,2242,2043,
衍生金融资产(万元),161,167,118,117,111,110,--,--,--,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
应收票据(万元),180439,226670,187655,161710,168709,184139,156836,143806,132700,144438,126195,136994,122987,117098,84505,77203,66493,88000,54777,43835,41345,62883,54243,50051,36425,49831,45873,63383,45224,43537,32825,31392,15562,25696,21315,15447,5543,7853,10955,3116,1074,8548,11747,6726,3011,6525,
应收账款(万元),176920,123251,168180,181788,167562,133236,158746,174364,192908,176066,201949,191364,179885,174671,191776,178290,175961,147837,178636,166737,162811,146141,167636,143631,142742,121393,132365,136266,119069,110967,149961,157205,151274,117119,171923,129784,74649,90327,122027,83464,61053,49100,61569,50495,52801,48425,
预付款项(万元),29132,31787,17183,20317,18615,15632,23167,13246,14668,16312,26955,32692,26258,20651,27205,36630,39804,28801,38452,35971,14036,27637,13430,24642,8807,5872,16814,16562,2481,17493,35338,35644,35738,28184,48744,48784,1408,45412,65741,64928,54460,65318,34679,26382,19812,12792,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,872,--,--,--,0,280,0,
其他应收款(万元),6333,10066,7857,13751,9122,9189,11767,13916,11684,11220,11439,8834,11033,9391,12154,9588,12636,9741,14280,14263,27581,12662,25108,10023,11005,9031,5842,10705,15829,14210,10194,9595,14850,7110,13014,15190,15863,9397,8774,7794,12570,10809,9717,11385,9437,10343,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,0,--,--,--,0,--,--,
