报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),28008,31617,34462,30912,30193,35664,30925,29025,24734,36923,5394,6422,4238,9257,11935,11764,20529,17967,21830,20773,18222,23102,23819,24955,25677,25583,24680,23966,25099,2731,5042,2781,2969,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收票据(万元),13306,13933,14204,9230,9692,11359,9317,6792,7632,10247,8275,8358,7368,9031,8729,5528,6402,6226,7107,7316,2104,1616,2109,1577,1774,1390,1824,1376,1113,461,1090,1670,923,
应收账款(万元),29277,25799,27416,30602,27806,25205,26009,28455,25332,23292,25296,24801,23794,20424,23862,22547,20431,16524,20141,17492,5816,5332,5563,4505,4490,4244,4023,4316,3847,3303,3117,2436,1977,
预付款项(万元),2236,728,331,496,850,307,212,2519,843,932,604,432,393,438,401,588,290,248,237,950,1623,1876,786,550,414,140,98,191,101,57,88,85,42,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收利息(万元),6,70,77,67,78,176,285,164,81,44,6,--,--,16,24,--,33,37,147,45,220,--,--,--,--,--,--,--,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他应收款(万元),328,352,286,431,475,343,310,374,356,603,2851,325,231,181,121,190,224,175,231,3369,3447,159,110,117,69,90,92,76,152,421,167,109,24,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
存货(万元),9329,9745,9102,9117,9365,9702,10927,8484,8590,8435,8135,7979,7623,8148,6833,7147,6645,6698,4644,6322,1644,1691,1623,2367,1667,2057,2140,2067,1713,1589,1532,1060,1442,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
一年内到期的非流动资产(万元),484,116,146,45,109,134,4190,500,500,500,500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
其他流动资产(万元),--,--,60,--,--,1,580,6,6,6,6,9,9,9,10,0,0,0,68,--,0,0,0,--,4,4,4,--,--,0,0,0,--,
流动资产合计(万元),82975,82359,86084,80899,78569,82889,82755,76318,68074,80982,51066,48324,43656,47504,51914,47764,54554,47875,54405,56265,33077,33777,34010,34071,34095,33508,32862,31992,32024,8562,11035,8142,7377,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
可供出售金融资产(万元),1335,1335,335,335,335,335,335,342,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
持有至到期投资(万元),--,--,--,--,--,--,--,4000,4000,4000,4000,--,--,--,0,--,120,2870,1500,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期应收款(万元),--,500,500,770,890,890,1000,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
长期股权投资(万元),23526,23258,20939,20318,20564,19344,19538,19495,19632,18824,16894,15032,15070,9983,9983,10065,65,65,65,--,--,--,0,--,--,--,--,--,--,0,0,0,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,
固定资产原值(万元),29963,--,30023,--,27779,--,27656,--,25591,--,24915,--,20594,--,20269,--,19773,--,9040,--,5905,--,5807,--,5767,--,5634,--,5550,--,5403,5129,--,
累计折旧(万元),10558,--,9965,--,9361,--,8407,--,7341,--,6685,--,5812,--,5123,--,4150,--,3875,--,2537,--,2292,--,2068,--,1845,--,1610,--,1357,942,--,
固定资产净值(万元),19405,--,20058,--,18419,--,19249,--,18249,--,18230,--,14782,--,15146,--,15622,--,5165,--,3368,--,3515,--,3698,--,3789,--,3939,--,4046,4186,--,
