报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),137928,55022,72692,65274,49936,43788,65013,110977,76465,47844,37881,37905,24083,22397,38020,42863,31638,20425,21177,40050,40968,40909,30953,44442,36568,43783,25028,32014,26946,25695,37655,39495,34088,28566,25277,23857,21287,15719,8594,11123,15355,18706,15078,17955,15095,17226,12189,20410,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,399,399,505,505,505,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,--,0,
应收票据(万元),74065,24753,32660,56651,58838,42269,48362,37666,36932,30832,30790,23286,13625,19786,22990,22667,34962,38512,38163,29075,34967,23608,22734,16280,13498,10934,9376,11251,4791,4341,5729,3902,1657,1870,1583,1402,1017,824,59,608,1190,1338,1052,469,931,501,1009,465,
应收账款(万元),96055,109439,68635,39367,34640,38361,31320,26431,28587,35664,30124,35805,37727,36824,32641,30356,24623,21328,17265,15295,20304,24307,15452,13753,11304,9285,7246,7758,7345,6436,5321,5295,5897,4455,5197,4286,8344,8610,9990,7901,11747,12113,6126,10345,10145,10898,7790,9616,
预付款项(万元),5344,3524,4110,1750,4863,5827,4872,3398,5459,4421,4978,4428,6215,6336,4489,5747,5540,6470,10465,3597,5023,8150,4449,3523,7602,8250,6285,4855,2829,1975,3260,5535,4971,1868,539,573,1017,850,1716,1825,1094,1448,1675,1233,3062,2670,1264,1250,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
应收利息(万元),--,72,--,226,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,0,0,
其他应收款(万元),885,1038,1595,1996,1153,1717,2126,2271,2162,2042,2308,1968,2304,2073,2477,2600,1953,2841,2706,3692,2379,2303,4813,2541,1861,1727,2524,2024,2314,2185,2326,2348,463,688,875,901,1257,1077,624,838,1468,1463,1464,977,1095,1115,1061,1047,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
存货(万元),35063,29208,31657,46009,37375,33937,33687,36981,32271,26782,24237,27629,27339,27379,24461,27191,27259,25262,25859,34114,19066,19121,22168,20631,14377,11084,12023,11268,9960,9812,8885,7351,5549,9115,10038,8560,9689,9678,10737,12486,15973,14500,10824,11471,9266,8841,9175,9861,
