报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),41674,34112,36035,14640,12293,14913,6155,8739,7346,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),3907,4769,5511,2489,1033,3501,1576,475,295,
应收账款(万元),315165,267655,276348,211673,137137,106800,97992,63008,39141,
预付款项(万元),22007,18667,24490,8925,18646,6967,5459,4621,3244,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),179,179,179,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),6374,4475,6504,6124,4423,7347,5108,4025,1485,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),15147,14805,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),3000,3000,3000,--,3,3,46,--,--,
其他流动资产(万元),--,--,349,--,--,--,--,--,--,
流动资产合计(万元),407453,347662,352417,243850,173534,139532,116338,80868,51511,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),13606,14013,17688,20248,7058,6658,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,500,--,--,--,--,--,
长期股权投资(万元),7731,6754,4592,1383,1342,--,5500,3201,6545,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,5388,5525,3218,--,--,1977,--,--,
累计折旧(万元),--,1975,1827,1382,--,--,793,--,--,
固定资产净值(万元),--,3413,3698,1835,--,--,1184,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),3332,3413,3698,1835,1857,1821,1184,666,352,
在建工程(万元),--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1138,1269,1275,964,1007,1019,174,56,64,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),8647,8647,8647,8647,8647,8647,8647,3747,3288,
长期待摊费用(万元),1375,1558,1957,1482,1645,1531,781,330,102,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),2627,2062,2119,1713,134,1009,182,187,98,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),38455,37717,39977,36774,21691,20686,16468,8187,10448,
资产总计(万元),445909,385379,392393,280624,195225,160218,132806,89055,61959,
短期借款(万元),90296,91134,100714,36500,16500,17000,16000,9000,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,
应付票据(万元),--,10000,6000,--,--,--,--,--,--,
应付账款(万元),215401,197671,197419,154354,113876,83763,63196,36618,21986,
预收账款(万元),10881,11714,5782,4094,3300,2111,2446,1178,1857,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),4693,4123,4908,4265,3025,3232,2511,1678,605,
应交税费(万元),8015,7569,10044,7480,3355,3237,1924,2141,2208,
应付利息(万元),3,3,137,49,26,36,27,7,2,
应付股利(万元),--,--,--,--,602,--,853,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,
其他应付款(万元),1312,1321,1429,9531,1528,1537,835,1270,55,
预提费用(万元),--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,
流动负债合计(万元),330601,323535,326433,216274,142210,110916,87793,51892,31713,
长期借款(万元),--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,23,586,1423,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,23,586,1423,0,0,0,0,0,
负债合计(万元),330601,323558,327019,217697,142210,110916,87793,51892,31713,
实收资本(或股本)(万元),16000,12000,12000,12000,12000,12000,6000,6000,6000,
资本公积(万元),59933,11294,11294,11401,11409,11392,17392,18035,18628,
减:库存股(万元),--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,
盈余公积(万元),4542,4542,4542,3281,2727,2401,1777,1062,511,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,
未分配利润(万元),33288,32332,32591,26584,25000,20872,17149,10289,4525,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),113763,60348,63833,61312,51160,46665,42318,35385,29664,
少数股东权益(万元),1545,1472,1542,1615,1855,2637,2695,1778,583,
所有者权益(或股东权益)合计(万元),115308,61821,65374,62927,53014,49302,45013,37163,30247,
负债和所有者权益(或股东权益)总计(万元),445909,385379,392393,280624,195225,160218,132806,89055,61959,		
  
