报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),70089,77743,79449,93036,81819,61887,47326,60154,65505,56212,61124,49880,59559,71332,101701,75918,106080,114577,137719,126048,1174,3162,1336,1631,2204,3196,2734,751,3914,6792,5679,6399,5368,5717,5212,5928,5703,6112,9422,5685,6754,7176,935,629,7769,3123,8132,8871,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,419,525,16,13,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),35466,42227,45177,52126,41154,44421,45249,39844,20197,31154,27147,43383,32661,34154,29848,48792,29000,48417,57231,58596,2775,1390,683,18,2033,--,900,--,10,9,636,35,9,0,878,2887,21,466,1177,3834,532,270,5483,49,5432,12405,1008,7846,
应收账款(万元),133199,126053,113955,67324,113396,99392,96120,66100,107132,106402,101643,81031,108541,114672,106361,82083,113359,143654,98994,72171,0,1361,3,421,--,4733,0,3,1,6,1,1,11,11,57,0,--,0,0,0,0,36,1443,100,900,129,14044,3,
预付款项(万元),19838,20644,26529,11428,10779,12238,14009,9063,15887,12424,9282,6893,17358,16303,15926,14638,27679,20592,32404,33140,75,74,107,195,60,581,300,418,3725,360,560,415,686,517,627,493,533,635,1210,1225,1582,1343,2593,6601,3853,3241,2491,1610,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
