报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),324975,372985,259532,236839,233239,206397,327044,170743,168920,130678,120600,102117,117084,74260,108474,229276,86773,127841,95371,98806,124734,109899,108588,114651,119052,111093,100854,138202,119787,130229,165250,157112,149765,144911,143289,167175,159285,121598,102251,107923,85889,120701,140560,130736,132582,107401,118540,140977,109764,
结算备付金(万元),15044,18233,22001,28422,20922,20172,20609,21726,18359,20241,17928,18519,19714,25500,20790,19342,16436,21697,35472,26627,32237,39099,32200,38229,27939,31423,34210,40869,30697,32012,29627,33624,31811,36180,20730,25788,21566,14156,19503,9352,7701,--,8819,5426,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,59,496,496,496,496,496,496,
交易性金融资产(万元),4540,7569,7050,6932,5176,6858,7071,8504,7113,7554,6556,6360,13299,96,55,393,343,317,299,298,300,327,485,309,283,875,3209,2715,2424,366,1246,2489,9574,8285,19318,9347,168,464,2479,265,172,326,1756,1119,58,66,182,2178,100,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,--,0,
应收票据(万元),22780,22608,17153,14039,10679,6016,6077,11950,16818,16893,10663,11225,17865,8772,6469,5842,16775,6779,8558,9536,11189,18155,6840,12565,19832,17620,12982,14168,15224,12165,6934,5496,18640,15686,9202,14452,13620,7126,3469,3007,7122,5422,5283,11513,15813,14038,17078,12720,7906,
应收账款(万元),54953,60440,60687,56297,48930,65767,52583,46503,52837,47944,44788,45986,35778,25569,27412,27869,30900,24058,29703,29618,42240,31443,33163,37750,38163,41166,50861,57345,62855,42253,36882,34941,37316,37413,27060,34153,32228,27252,30562,48519,16858,17231,26009,22185,16897,21025,35707,19630,25535,
预付款项(万元),9927,9445,14625,16794,12169,18298,13730,19182,19439,13936,16535,16679,13971,15869,13634,19894,12667,27385,26083,30864,24725,32295,33959,37260,27715,36547,35039,36141,31517,33570,31282,33928,29271,45037,29767,30800,27188,45136,37583,43029,37117,36482,112277,20677,19997,23646,19871,12417,14691,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,--,0,0,
