报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),91564,74502,92482,91699,307267,96120,66009,46705,51711,77751,49739,55509,49532,73256,59347,62768,85684,47680,36018,37278,36782,40746,30268,35565,45705,49270,50291,54442,14596,13457,9594,9051,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,191,53,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),2020,10,--,--,--,--,10,--,--,--,37,127,205,563,538,671,969,326,1165,80,256,506,225,0,--,--,--,--,0,--,--,--,
应收账款(万元),104065,121156,98769,99455,82993,104073,83727,81109,73352,86714,80852,77985,66695,85363,74075,78967,69573,76601,68329,62878,56850,61721,50341,52794,48680,57445,43187,43706,31718,33995,28756,25979,
预付款项(万元),29348,16177,12756,13592,13873,15327,21582,21131,20912,15764,21191,18827,28023,10506,13649,15538,12422,7204,6962,6186,11265,5142,6994,5039,6469,4853,9493,7783,3437,2712,6061,7463,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),462,460,62,307,460,460,406,1306,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,
其他应收款(万元),59026,68773,60620,59460,56118,49537,56409,50554,36960,38750,39442,39992,14413,15652,13706,12315,12641,12131,10895,11157,9492,11276,13707,13180,12862,18496,13459,20161,14480,11450,9133,15317,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),12319,12625,10177,8887,8464,6468,6920,5897,6438,4239,6340,4688,4227,1776,3989,2729,3551,1211,2470,2254,2110,740,2123,1832,2283,861,2160,1176,784,108,112,138,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),37813,38902,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),122904,180886,189700,205970,8195,8459,8191,12140,12176,12353,12120,15097,92,128,178,290,251,71,82,60,66,38,65,94,59,37,50,75,55,27,21,24,
流动资产合计(万元),459521,513492,464566,479371,477370,280445,243254,218841,201550,235570,209721,212225,163187,187243,165482,173279,185092,145224,125921,119892,116821,120169,103724,108504,116057,130962,118640,127344,65069,61749,53868,58025,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),15725,15687,10840,5940,5550,4500,4510,3000,2000,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,
长期应收款(万元),303996,287609,285235,253037,239986,234539,215939,207822,186272,179019,156496,149004,134785,125504,103548,96631,89076,84944,75831,65228,61144,58304,51080,39222,28199,22960,13457,12028,9793,9205,1784,--,
长期股权投资(万元),31566,23937,15826,11312,11021,11113,--,--,--,--,--,--,--,--,--,--,--,--,--,--,50,50,50,50,50,50,20,20,20,20,1754,1566,
